Error,Time,Mean P,P1,P2,P3
0.033936849829790415,7950.0,0.03758956706765924,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03381768940698943,8050.0,0.037127183020703884,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03370086653623266,8150.0,0.036671878364003825,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.0335838991015786,8250.0,0.03622851387024787,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.033463407641044524,8350.0,0.0358039217759971,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03334727470535264,8450.0,0.03538140800116142,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03322733967477025,8550.0,0.03497782011371538,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03311272439673411,8650.0,0.03457367965369579,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03299811556262621,8750.0,0.03417980464141219,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03288014044651292,8850.0,0.03380327981412274,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03276501895600793,8950.0,0.033430538540161994,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03265170507056419,9050.0,0.033063558252970436,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03253543214660384,9150.0,0.032712598336343296,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.032422473631142944,9250.0,0.03236358699572824,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03231041249031419,9350.0,0.032021652879377874,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03219872618021968,9450.0,0.031687746013535086,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03208756658416583,9550.0,0.03136133848750722,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.0319767968106907,9650.0,0.031042527948519333,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.0318674753958845,9750.0,0.030728763626028548,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03175940746559135,9850.0,0.030420270139227427,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03165137891572808,9950.0,0.030119601736669943,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03154367673926897,10050.0,0.029825997207237782,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03143859305738837,10150.0,0.029533980356788295,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03133459447756654,10250.0,0.02924682549243003,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.031230965928885808,10350.0,0.0289660979959919,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.031128967011088745,10450.0,0.028688678791739444,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.031027400070757754,10550.0,0.028417191817622024,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03092631335371733,10650.0,0.028151416423593374,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.030825621508157996,10750.0,0.027891436725834343,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03072663004513639,10850.0,0.027633974436174904,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03062830071466907,10950.0,0.027381355631998942,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03053068143612076,11050.0,0.027133329545969597,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03043315474052265,11150.0,0.026891294536471693,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.030336475435170693,11250.0,0.026653296087994056,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03023991192111828,11350.0,0.026421024863262723,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.030142407476356832,11450.0,0.026197052155970568,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.03004605197882096,11550.0,0.02597606543864978,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02995166023001959,11650.0,0.02575584936490743,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029858549935452856,11750.0,0.025537998621433185,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029765112520220852,11850.0,0.025326486879745338,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029672823311807952,11950.0,0.025117472784956147,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02958120936571654,12050.0,0.024912070240742382,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029490973286928644,12150.0,0.024708332558113544,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029400620423626705,12250.0,0.024510021263079176,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029310514020291212,12350.0,0.02431615960505311,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.029222057882930724,12450.0,0.024122949221949925,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02913322288657591,12550.0,0.02393563927595987,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02904626624909973,12650.0,0.023748190011359638,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02895928865851092,12750.0,0.02356554358827645,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028873712285075338,12850.0,0.023383809095894305,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.0287880759072108,12950.0,0.023206811416357578,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028702623898124814,13050.0,0.02303387176204522,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028617780956521358,13150.0,0.022863729475317406,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028534623098898374,13250.0,0.022693385256978418,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028451564064385065,13350.0,0.0225270695026558,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028369306621526192,13450.0,0.02236280872168522,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02828778114554062,13550.0,0.022200709341330286,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028206980674374594,13650.0,0.022040714945806082,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028126636779143017,13750.0,0.02188350449625339,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.028046322317156654,13850.0,0.02173021361008571,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02796690183950995,13950.0,0.021578372184720817,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027888442578183306,14050.0,0.021427698238802993,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027810128339504508,14150.0,0.021280432783001606,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027732547748838775,14250.0,0.021134862262264735,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027654908050771,14350.0,0.020993245035444124,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02757874780095256,14450.0,0.020851010681552193,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027504145100113158,14550.0,0.02070794031882231,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027429482019570423,14650.0,0.0205685451247768,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027355314141730754,14750.0,0.020431215894458933,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02728138248315677,14850.0,0.02029665520719644,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02720749028168737,14950.0,0.02016538232084216,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027134809854561806,15050.0,0.020033931945568382,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.027062607580278876,15150.0,0.01990439041760775,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02699069534576091,15250.0,0.019777259422265193,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02691948841244608,15350.0,0.019651265884811052,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026849198480627456,15450.0,0.01952573990118763,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02677849455948414,15550.0,0.019404576180588336,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026708306120066392,15650.0,0.019284990746646847,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026639071698860258,15750.0,0.01916559782570436,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026570360659771787,15850.0,0.019047642138894857,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02650241486388677,15950.0,0.01893036084643149,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02643428726477485,16050.0,0.01881656418715423,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026367340542189005,16150.0,0.018702087060628297,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026300187849832225,16250.0,0.018591092284237675,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026233821107048135,16350.0,0.018480531755186987,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02616799208395408,16450.0,0.018371106905339447,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02610253068485847,16550.0,0.01826331037464768,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.026037689346801146,16650.0,0.01815631956674506,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025973160268203,16750.0,0.018051050691608693,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02590892678962024,16850.0,0.01794752026254464,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02584525495180762,16950.0,0.01784486594723596,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025782082765560675,17050.0,0.017743237320669687,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025719188952100184,17150.0,0.017643302715917315,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025657169763676352,17250.0,0.017543150823205754,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02559533222094646,17350.0,0.017444911738879906,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02553383574646207,17450.0,0.017348057424516235,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025473277235247224,17550.0,0.01725067335523564,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025413024794673653,17650.0,0.0171547115733698,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02535278445309737,17750.0,0.017061083796297415,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025293175393760425,17850.0,0.01696779263940649,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.02523388935948971,17950.0,0.016875779322544863,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.0251747405843862,18050.0,0.016785627109422222,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.025116068743523935,18150.0,0.016696217224632905,0.17954531392255133,0.23257645877232713,0.1765369504106519
Error,Time,Mean P,P1,P2,P3
0.01819917438987564,850.0,0.19621957436851012,0.17954531392255133,0.23257645877232713,0.1765369504106519
0.0053671036939470715,950.0,0.18386040687988273,0.18817447431897683,0.17319108658251464,0.19021565973815668
0.00717996285560895,1050.0,0.16575365685375695,0.17788035257914775,0.16635086736942703,0.1530297506126961
0.004747549353968051,1150.0,0.1632258943558315,0.1724803006473047,0.15675894999205817,0.16043843242813166
0.012047213342683449,1250.0,0.15020796110523618,0.12638526152325827,0.1652442567265576,0.1589943650658927
0.00955771134310575,1350.0,0.12931099410843902,0.14841015679686406,0.12044407432400613,0.1190787512044468
0.000292028114709583,1450.0,0.1273192778550982,0.1279018402214741,0.12706415018217376,0.12699184316164672
0.0006705700875412726,1550.0,0.10898060656623444,0.11031097802658275,0.10816853121752525,0.10846231045459535
0.0071326708131990765,1650.0,0.10318179431764886,0.10987478342973167,0.110745290657458,0.08892530886575692
0.008651507300619317,1750.0,0.08816016316858423,0.10520307700897852,0.08222715203489313,0.07705026046188107
0.007272061490959748,1850.0,0.08183173469091382,0.09595727740419831,0.07776903287951227,0.07176889378903087
0.0016312043532746162,1950.0,0.07498494483281493,0.07601843904712643,0.07178838426047832,0.07714801119084004
0.0033007228070197204,2050.0,0.07426307028698803,0.06858715159790428,0.07418173632277815,0.08002032294028166
0.0036156127682136128,2150.0,0.06022843872620548,0.0632273146658936,0.05303049003927247,0.06442751147345038
0.0066647459353555176,2250.0,0.06523486567545184,0.05871865308420557,0.058422681744483854,0.07856326219766607
0.0032306970330903315,2350.0,0.06216590115273122,0.060067468419187066,0.05792270360844638,0.06850753143056022
0.0009337696660060345,2450.0,0.051135244918249834,0.050877772990596884,0.04966208871269908,0.05286587305145353
0.0033904107907001095,2550.0,0.055670045304928695,0.06122701939609776,0.049526341297297875,0.05625677522139044
0.003266697032202187,2650.0,0.04921241357606159,0.05569892112466778,0.045292518562251256,0.04664580104126573
0.0006583584480088829,2750.0,0.0470438906103551,0.046515535705765915,0.04835254800946121,0.04626358811583815
0.0013645913239162155,2850.0,0.036522556129781024,0.03546464550937875,0.03487276242200136,0.039230260457962955
0.004133583056789996,2950.0,0.039332924803984565,0.04734114928225575,0.03710667144320732,0.03355095368649062
0.0015707274368154448,3050.0,0.031100612483949974,0.028182462727228744,0.03155228697502392,0.033567087749597255
0.0023455710745521855,3150.0,0.03239091023268643,0.03543259522242351,0.03396299924606922,0.02777713622956657
0.0014470441729502318,3250.0,0.027439000526813657,0.026946431891768558,0.025215498898098154,0.03015507079057427
0.002072339429685455,3350.0,0.029591692549369917,0.026478503078005367,0.028778728123092782,0.033517846447011605
0.0014264457983434438,3450.0,0.025609937003753126,0.02477348708438362,0.02839025986490705,0.023666064061968712
0.0009408838838525103,3550.0,0.025795223663986056,0.024932167348876592,0.027674901605365794,0.024778602037715786
0.0026800589171467977,3650.0,0.026624414070454603,0.028812363436737525,0.021292774278309032,0.029768104496317255
0.0016313656906126587,3750.0,0.021416531201636977,0.023797698604881727,0.018294214237419105,0.022157680762610096
0.0036163790882852258,3850.0,0.020801056589284397,0.015990661566156614,0.018528683372183608,0.02788382482951297
0.0011225187927365761,3950.0,0.01783019886525376,0.01816732969445771,0.015739420553197256,0.019583846348106313
0.0015141045536050377,4050.0,0.02089311452536005,0.02034504765650035,0.023746344506815016,0.018587951412764786
0.0011013788563783876,4150.0,0.020621176978099492,0.018465346303435774,0.021307426983207107,0.022090757647655595
0.002718048256727283,4250.0,0.017867919803849715,0.023293954059574008,0.01544121224529077,0.014868593106684376
0.00013381333643442965,4350.0,0.015539461023954468,0.01569912032165674,0.015645641343965365,0.015273621406241299
9.74846095136791e-05,4450.0,0.014665263726325884,0.014745024848302729,0.014779455777575489,0.014471310553099434
0.000652146108026768,4550.0,0.01373779756305643,0.012708591897963237,0.014946255865314437,0.013558544925891617
0.00044900423160873347,4650.0,0.012047975911493924,0.012047738336350334,0.011270396584321841,0.012825792813809602
0.0007843784222582602,4750.0,0.012507918713194621,0.012941350646674347,0.01098550327981127,0.01359690221309825
0.00025202625273038434,4850.0,0.010576175631500907,0.010990302936477998,0.010120263375137903,0.01061796058288682
0.0002826681210919894,4950.0,0.011070075324787263,0.011287725942092734,0.01141310724650153,0.010509392785767527
0.00040835819211138496,5050.0,0.010353119062720831,0.009808999066166457,0.011152644046760758,0.01009771407523528
0.0003587228312210146,5150.0,0.010082864637519695,0.010798362794782874,0.009679366251435327,0.009770864866340885
0.0008966820634972154,5250.0,0.00940420487420788,0.009160373098426369,0.011064797374591432,0.007987444149605845
0.00014042973670682602,5350.0,0.00849498830057726,0.00846486979974634,0.00826821870700297,0.00875187639498247
0.0004049188479125592,5450.0,0.009057103454639616,0.008462437741244631,0.00887835088080092,0.009830521741873297
0.0005003204088177505,5550.0,0.0076355894029701095,0.007706785106330773,0.00846437567499053,0.006735607427589024
0.0003396143212478252,5650.0,0.007915941574373853,0.00758722418248648,0.008595054890299658,0.007565545650335421
0.00019012105452872175,5750.0,0.007524650301104836,0.00783818657914104,0.0075541864773661805,0.007181577846807289
0.0005314376282497652,5850.0,0.006878136543178494,0.007940728534465842,0.0063680903286677725,0.006325590766401868
0.0004887329463836557,5950.0,0.007076517920873959,0.007763384396851751,0.006130805252905975,0.00733536411286415
0.0005075910190759499,6050.0,0.006811932891246288,0.007814447790774297,0.006449127003799016,0.006172223879165552
0.0001873466747594117,6150.0,0.006634109832197387,0.006635079801766986,0.006958117719444475,0.006309131975380703
0.000539510361414563,6250.0,0.005697051847092015,0.0049223879014172415,0.005433894681915008,0.0067348729579437975
0.00027086773231180077,6350.0,0.0061602605041752604,0.0056947047353398715,0.006632937023022748,0.006153139754163163
0.00043965666149186423,6450.0,0.00537119917571276,0.0054445922652044745,0.004575652164278201,0.006093353097655605
0.00034492914273892436,6550.0,0.005335235354578167,0.005090439408730854,0.00489907755660301,0.0060161890984006365
0.0007106357877473735,6650.0,0.0059535842748708045,0.006442214232149988,0.006865098108001796,0.00455344048446063
9.458566843498372e-05,6750.0,0.00496682430523037,0.0051543102448079825,0.004894901346106159,0.00485126132477697
0.00040904122398810174,6850.0,0.005784891844193763,0.005437605780216268,0.0053170612125841375,0.006600008539780882
0.00020022751591241035,6950.0,0.00517073508379508,0.005565729268516064,0.005030315744656112,0.004916160238213062
0.00019948544984424573,7050.0,0.004542273427845346,0.004250223550946334,0.004452897673536446,0.004923699059053257
0.0005585512443332786,7150.0,0.004989109265191638,0.00462798902040672,0.004254173563320753,0.006085165211847443
0.00023651705926305562,7250.0,0.0042182158566135474,0.00435198011831387,0.0037583944178720056,0.004544273033654766
0.0003201261670543297,7350.0,0.004685542301574241,0.004702076852611178,0.005231564882507427,0.004122985169604119
0.00022148312179931428,7450.0,0.003829086755078452,0.003913666229717264,0.003410234866078508,0.004163359169439584
0.00049636020044881,7550.0,0.004229741261232964,0.0035639456561489397,0.003924942031512124,0.005200336096037826
0.0002520515361447875,7650.0,0.0042470056361209535,0.0038589417136856642,0.004162389567205701,0.004719685627471497
6.575558226588043e-05,7750.0,0.0037722435190436763,0.0036489670523526508,0.0038735500567077157,0.0037942134480706637
0.00016917351141692056,7850.0,0.003966874787165215,0.003735784940219025,0.003868393677469019,0.004296445743807602
0.00023576023555808278,7950.0,0.003686978199840375,0.0035649980777256625,0.00335352016118388,0.004142416360611582
0.0006847187130252108,8050.0,0.003835531639918458,0.005118001505303264,0.003610196251810575,0.002778397162641535
0.000147881099036694,8150.0,0.0034346384249000655,0.00364986023901763,0.003151339907569927,0.0035027151281126394
3.7642379787183476e-05,8250.0,0.0034195413323068104,0.0034533979494713804,0.0033443794992411447,0.0034608465482079058
0.0003301285399434941,8350.0,0.003959514707189923,0.0033041090993236933,0.0042180280932992585,0.004356406928946816
0.00013933032598340478,8450.0,0.0032703611136497153,0.0032783045487174323,0.0035076185311626396,0.003025160261069073
0.0003186156527726881,8550.0,0.0039015527803697683,0.004414218426574638,0.003972982453560467,0.0033174574609742004
0.0003932823055021715,8650.0,0.0030507237721672385,0.002664451255856993,0.0038372469806514224,0.0026504730799933006
0.0002589089622346441,8750.0,0.0030636786710075796,0.0025882020679126624,0.0034790206102099297,0.003123813334900148
7.861290702910453e-05,8850.0,0.0036812936309673617,0.003812011928668648,0.0036915949899081557,0.00354027397432528
9.573225598043029e-05,8950.0,0.003238495349341205,0.003288266203118285,0.003053497021376476,0.0033737228235288528
3.625250415955991e-05,9050.0,0.002971174703263101,0.002940657723508039,0.0029294747202547786,0.0030433916660264865
0.0002744507588274166,9150.0,0.0035829252562906335,0.0031530952975198845,0.003502198033055701,0.004093482438296315
6.988514373556833e-05,9250.0,0.0030466343840638305,0.0029617990114172562,0.002992854255413176,0.00318524988536106
0.0001747543953493529,9350.0,0.002957252989596388,0.002609428663125558,0.0031608463677343106,0.003101483937929296
0.0002189545360302982,9450.0,0.0029717555510557618,0.0033440714252398382,0.0029852446372764683,0.0025859505906509787
0.0002535824903324402,9550.0,0.002963883723082263,0.002531127787164563,0.0034092899931253817,0.002951233388956844
9.953270378769137e-05,9650.0,0.002987200517585914,0.00286116581119347,0.0031836596819145276,0.0029167760596497455
0.0002682142966297435,9750.0,0.0028037389243486636,0.002731584101231445,0.0023794773435598326,0.0033001553282547124
0.0003221121260181005,9850.0,0.002655856327126947,0.0028316853163844243,0.0031046743451022267,0.0020312093198941905
0.00015233219550625217,9950.0,0.0027587771039382612,0.002910687767997178,0.0029115304424312594,0.002454113101386347
0.00022341413549903906,10050.0,0.0028143804994792145,0.003259883929365785,0.0026214054245717903,0.002561852144500069
0.00037570724264485725,10150.0,0.002376413264985916,0.0021894884930236265,0.0031001630011078833,0.001839588300826239
0.0001411178650843335,10250.0,0.00225426824275326,0.002012131309331239,0.0025009155080037344,0.0022497579109248067
0.0002629704199545172,10350.0,0.002296985834369021,0.0020216292386840006,0.0028227290549019653,0.002046599209521097
0.0002413602624091659,10450.0,0.0020564351835038143,0.0018393476233665039,0.0025383675978878253,0.0017915903292571136
0.00012141557416308756,10550.0,0.002082955328232243,0.0018422445227168037,0.002175580674568491,0.002231040787411434
0.00018587600768086223,10650.0,0.002105427808785734,0.0024520155978560894,0.0018156978844117645,0.002048569944089348
0.00027836086307074336,10750.0,0.0021534466476903578,0.0024723410554766496,0.002389200756776357,0.001598798130818067
0.00025011210284085143,10850.0,0.0018877454702309535,0.0022305829588607335,0.0014008666900082846,0.0020317867618238417
