Error,Time,Mean P,P1,P2,P3,P4,P5,P6
0.00024003026989805268,11850.0,0.006110411551467098,0.006938905811623781,0.006260003539731508,0.006462266885893735,0.005628730654503219,0.005296368619935105,0.0060761937971152424
0.00031555495259467817,11950.0,0.005530461250787762,0.0058716266542506055,0.004536318559544427,0.005020974781452162,0.006182601045726313,0.006516190228247686,0.005055056235505377
0.00039796640743783063,12050.0,0.005460037969932177,0.007053378855837797,0.005153281609623946,0.006072377373137598,0.005345273811765806,0.0043045764224914716,0.004831339746736449
0.0001310770579836745,12150.0,0.005140928328575263,0.00535727812058974,0.0050856310054166855,0.005442227144891979,0.00514970313021104,0.004542231040887248,0.005268499529454886
0.0001553130373395231,12250.0,0.004760538296600162,0.005056550215889958,0.004364763487081261,0.0047765035714929715,0.004385272514332776,0.004648782336699973,0.005331357654104025
0.00030362833046848164,12350.0,0.005218528270549888,0.005367959777177202,0.004613206754639994,0.006402456308926706,0.0054964724091513505,0.004272805680031571,0.005158268693372502
0.0002795338087562836,12450.0,0.004733167498496633,0.00571079987045395,0.005136431678710837,0.004771623066713381,0.004478246449040109,0.003660353338016076,0.0046415505880454426
0.00019454037818253278,12550.0,0.004987276938793538,0.00561271452918788,0.005433917601401634,0.00510058104761249,0.004387421121189412,0.004676720250085901,0.004712307083283914
0.0002251945064727721,12650.0,0.00439227169753779,0.0051367475022711185,0.004920934964546659,0.004097389933442535,0.004398414269505425,0.0036591014782677324,0.0041410420371932695
0.0002300947794507893,12750.0,0.004742950886943383,0.004437866209849296,0.005102241392680909,0.0051773586985504015,0.004232160191131049,0.005430899335828436,0.004077179493620199
0.00029514083869726143,12850.0,0.004744850293706527,0.005840622522819647,0.004244201261382885,0.004088884367875872,0.005130237741177505,0.0050975525895457134,0.004067603279437542
0.000280639608100843,12950.0,0.004723016294025567,0.005532821387333853,0.0044226441080867235,0.004984304270621205,0.004030910164888185,0.005413906666976248,0.0039535111662471895
0.00037389469429718777,13050.0,0.0040754540360504144,0.004652589949422019,0.0029436375642999278,0.005531213159745733,0.00360106858998678,0.0035933016005482887,0.004130913352299737
0.00015981983943777554,13150.0,0.0036163789312616914,0.0034849254422322914,0.004177438750502014,0.0033357257239482714,0.003168533271594798,0.004000562243876201,0.003531088155416574
0.0001702056325476087,13250.0,0.0038512486538820503,0.004096702497293375,0.00389006259644145,0.004031085291960979,0.003107094443090666,0.003689591627191048,0.004292955467314782
0.00024678347732190464,13350.0,0.00405676175770531,0.004399152872120458,0.0032487823740975494,0.004950880901147821,0.003943852924700786,0.003586705563295785,0.004211195910869462
0.00014662903613753492,13450.0,0.004082270289908776,0.0040693642534800345,0.004543274746473169,0.0039021022511689474,0.004322198833200721,0.0035017493544305758,0.004154932300699208
0.00022824598710332816,13550.0,0.004020518387395404,0.003881632066918387,0.004695788042906437,0.004461270640570183,0.0036377812504887917,0.004257268305901414,0.0031893700175872047
0.000122114745144925,13650.0,0.003794203912790639,0.0035557379090263774,0.003466949310032758,0.004020101249156997,0.004261393923033163,0.0037852538232482436,0.003675787262246292
0.00030811619469963585,13750.0,0.003904692895315408,0.003642407585764686,0.005374361162945918,0.003883067659070112,0.003631837087544439,0.0031955203646379647,0.0037009635119293273
9.955785447822942e-05,13850.0,0.0035726462242185605,0.003782423529063412,0.003958118631809718,0.003346272042462138,0.0034275632809712,0.003399833572579704,0.003521666288425189
0.00032518089033114117,13950.0,0.004038294441579344,0.0038274981057828724,0.004351803805327914,0.002981452447293802,0.00391128143596916,0.005388826488505543,0.0037689043665967707
0.0002855842594105905,14050.0,0.0036170060477066315,0.003604290658880348,0.004841906600261484,0.0038822799879099775,0.0034381609099421754,0.0029496288029328796,0.002985769326312923
0.000164784315342449,14150.0,0.0037527224157890247,0.003162591151483534,0.0035188806900052793,0.004259391858544784,0.004142983332403085,0.0037166677199590137,0.003715819742338455
0.0001519009204528982,14250.0,0.0034642287777714134,0.0038561688320326603,0.0036385290185486953,0.0030040972773565837,0.0033211884426785554,0.003111644952610975,0.003853744143401009
0.00021457437332215486,14350.0,0.0032945238169324186,0.0029882203836422826,0.003497016569680649,0.004020204977590023,0.0036638780227767594,0.002584271220155,0.003013551727749799
0.00020661306965718236,14450.0,0.0034988023731548066,0.0039011094067464714,0.002824689635665103,0.0038614213767385387,0.003975696473973105,0.0029463192692414913,0.0034835780765641315
8.444896974434513e-05,14550.0,0.003376557282883795,0.0034053346229577053,0.003394086391055667,0.0032208207155840856,0.003706089331645828,0.0034334580633114137,0.003099554572748069
7.759264466199589e-05,14650.0,0.00304946296100822,0.003160490358037639,0.0028119712888678007,0.003044816229084173,0.0031001274974418033,0.0028593984705652816,0.003319973922052619
0.0001257935957774688,14750.0,0.00341806070369634,0.003132869999869918,0.0037233303501056623,0.0034476760325525676,0.0031381457015464244,0.003221347962920614,0.0038449941751828543
0.00020621287513819466,14850.0,0.0031176580962468847,0.0030752196535879513,0.003049042528772074,0.003022681344996941,0.002455308969596754,0.0030804487324341116,0.004023247348093481
0.00018449134909978018,14950.0,0.0031160774309632014,0.003296888737179959,0.003437640142790824,0.002463384709516502,0.0033033219973265327,0.0035576505604312746,0.0026375784385341207
8.780910051563702e-05,15050.0,0.003124556189012275,0.003230632488719566,0.0031941413901220386,0.0030663112617295048,0.0031610413757695507,0.0033627658601023467,0.002732444757630644
0.00021449626038198157,15150.0,0.003145040606330476,0.003359662879526529,0.003756611201363329,0.003580134033120933,0.0023929899442385566,0.002695960575845236,0.003084885003888272
0.00011417942831334745,15250.0,0.0029236597289376,0.003091582035841785,0.0027795294357735876,0.003324019981525185,0.002622826320737921,0.0030666267536976943,0.0026573738460494247
0.00027504224689898647,15350.0,0.003219907230565595,0.004394374738641626,0.003217821406949091,0.0031374087589869167,0.0032109125569476874,0.0030661294387089068,0.002292796483159342
0.00014590481834063848,15450.0,0.00296863751893877,0.002712124951309537,0.0028933764639023024,0.0032954938695053844,0.003503324807399351,0.002834385299958544,0.002573119721557503
0.0002455204072177951,15550.0,0.0030610269357267544,0.0035429786447328505,0.0035810885112115146,0.0021856270190545265,0.002679561924487185,0.0027633931323754897,0.0036135123824989593
0.00027276011409769417,15650.0,0.003010917118244175,0.0041255844723978,0.0024095250362178022,0.002689342344237657,0.00237312085296547,0.003138855800063239,0.00332907420358308
0.00016298236367175522,15750.0,0.0029515279680435015,0.0028475007185666066,0.0031267968877706897,0.002611186260173671,0.0035656410198607177,0.0030975119275790763,0.002460530994310249
0.00015900523392242916,15850.0,0.002863416542992094,0.0030705243782837705,0.0023801591203780888,0.0027351462165573267,0.002607786012608776,0.003495447560849683,0.0028914359692749168
0.0002972622302574375,15950.0,0.002903889473117835,0.0038362865818369904,0.0023248027943808683,0.002010059139102083,0.003577400417788154,0.002533382202000181,0.0031414057035987343
0.0001247412473861267,16050.0,0.0026925454844691035,0.0024771855532942076,0.003179330351826287,0.0029130954659837517,0.0024207026039760656,0.0024470135033209,0.0027179454284134118
0.00017293030417165345,16150.0,0.0026560975222520177,0.002986594535013696,0.002354071330401496,0.003202825209270772,0.002819874228049629,0.0025078817512059746,0.0020653380795705406
0.00010911203347543303,16250.0,0.0027257219468749005,0.003052803506181766,0.0025590580839002417,0.0024680894095888296,0.0024621395550820605,0.0030097216315427963,0.0028025194949537102
0.00015654663138263414,16350.0,0.0028134621843651374,0.003139425579084306,0.0028996674670860745,0.002263359588071608,0.0032269683476172386,0.0029101453608104725,0.002441206763521124
0.000172215506648466,16450.0,0.0028209023339846036,0.0033576855899678107,0.0021527135972671174,0.002579538325226833,0.002765607519828529,0.0030017731762707394,0.0030680957953465892
0.00012353171798555712,16550.0,0.002345267602276422,0.002594298724765923,0.002556633029221709,0.0024154307598054483,0.0023424039769763053,0.0017597457589273028,0.002403093363961844
0.00019406603750779882,16650.0,0.0023372066973427084,0.0022216392700973426,0.002707409471495126,0.0024783460067312095,0.002946542496447629,0.002038500615686704,0.0016308023235982406
0.00011872513862376976,16750.0,0.0022870745831409297,0.001947323558314815,0.0022551320604974824,0.002637614033291,0.002323613302677775,0.0025811167125395365,0.0019776478315249695
8.697815514654507e-05,16850.0,0.0024644788574096983,0.0023770930490515114,0.0021460850223167854,0.0024160008404850355,0.0026204436281297757,0.0027665642093426717,0.002460686395132412
0.00013259109332781725,16950.0,0.002174394966197289,0.0020126667897186995,0.0025883827230546554,0.0024104808737655764,0.0023646231171826648,0.0018972196516815647,0.0017729966417805731
0.00015419180089433203,17050.0,0.002445319714944633,0.002293591966809928,0.002777331787344121,0.002883166305210325,0.002542327034104201,0.0018395887407387224,0.0023359124554605012
9.547598522022762e-05,17150.0,0.002462580174702036,0.0025744859152019755,0.002394344022685023,0.0022991206083208854,0.0024345072283968646,0.0028665510307262685,0.002206472242881198
0.00019869819804117157,17250.0,0.0024920170998289524,0.002722205967467026,0.002810041096161376,0.001570495728487472,0.002651807187543178,0.0023411200731916154,0.0028564325461230464
0.0001553245997298189,17350.0,0.002324580740742485,0.0021658123682301938,0.0026526022366391345,0.002763920331408737,0.0025323323090326744,0.0020202774034722326,0.0018125397956719365
0.00010365169863175222,17450.0,0.002339632536455834,0.0023639387652289556,0.002231451811620941,0.0019579143458888556,0.002711720255140198,0.0024900352495012194,0.002282734791354833
8.56679796075632e-05,17550.0,0.0023300358310017343,0.002176483668893642,0.002234866590155785,0.00206787325485963,0.002420311562312375,0.0026456966299660254,0.0024349832798229495
0.00018565130258003202,17650.0,0.002273307299877362,0.002091071252724419,0.002657251050821883,0.002737502708389497,0.0015961357530716676,0.0019795527783424954,0.00257833025591421
0.00018301653206639456,17750.0,0.0023600869108627714,0.0023338756893028227,0.001993649351288052,0.0019930902762600195,0.0032018444559753258,0.002426906982615636,0.002211154709734772
0.00011661346673386632,17850.0,0.0020200679173300105,0.0018977109848363296,0.0018334729884908194,0.0020824736853474347,0.0018329395176650174,0.0025724821531527857,0.0019013281744876753
8.167009645117807e-05,17950.0,0.0021542727742949134,0.002382662115236091,0.0020102808881334484,0.0022134898453507854,0.0018336036924157886,0.002191832877542444,0.0022937672270909224
0.00010851539765703107,18050.0,0.0020822694111807326,0.0017455972844954246,0.00200106058430911,0.002498768869717537,0.002115528061280836,0.00223697481703205,0.0018956868502494355
0.00019896406766064696,18150.0,0.0022152318577945813,0.001740216075974027,0.002180374142922884,0.0022323450056027727,0.0016724305882812904,0.0024784287490256956,0.0029875965849608197
