6.968545879780865260e-01,-1.051253624536949355e+05
6.825476807112409450e-01,-9.808653608848807926e+04
6.725796956057434883e-01,-9.110497817974531790e+04
6.415131341132205289e-01,-8.906456007060428965e+04
6.371316903980462909e-01,-8.261106204033465474e+04
6.360340816795900798e-01,-7.664429230394006299e+04
6.191266228322277465e-01,-7.339565232966258191e+04
5.904867186021744985e-01,-7.129330567419294675e+04
5.881693764183075768e-01,-6.714231032700912328e+04
5.875453487300518196e-01,-6.334799654545610247e+04
5.698675679464813015e-01,-6.093938607442514331e+04
5.438384615759940255e-01,-5.883510176197496912e+04
5.503805950603642971e-01,-5.576318766879227769e+04
5.401988403154581730e-01,-5.345754028329223365e+04
5.088949269041785906e-01,-5.153946409827153548e+04
5.176752442214141992e-01,-4.927981321055083390e+04
4.943040332219920119e-01,-4.734491683969990117e+04
4.822513644176631420e-01,-4.541404695163821452e+04
4.654582003187705541e-01,-4.347823338296502334e+04
4.614230097147584142e-01,-4.182524627762621822e+04
4.429492425953645562e-01,-3.994137202476374659e+04
4.513207490915495668e-01,-3.878906489229618455e+04
4.264914780481491863e-01,-3.684784844636703201e+04
4.421408830805390044e-01,-3.611760153199255728e+04
3.869936923306512289e-01,-3.304386328966353176e+04
4.189495070143672839e-01,-3.331318991071096389e+04
3.908793691797241565e-01,-3.129861312907586034e+04
3.647279559784938896e-01,-2.918641317458624326e+04
3.431568636578216647e-01,-2.719608621684108221e+04
3.443473223605126865e-01,-2.653957300600451345e+04
3.392256865669054933e-01,-2.555839232305430050e+04
3.418060023409541515e-01,-2.505588880406383396e+04
3.300958443852985424e-01,-2.377766624614100874e+04
3.382648769850703507e-01,-2.365895712003501831e+04
3.193901500965478646e-01,-2.204138622126000337e+04
2.917904019052699471e-01,-1.979074362746155748e+04
2.945031246319032014e-01,-1.952561705943701963e+04
2.930901332833641959e-01,-1.900531070885744703e+04
2.830210918062269765e-01,-1.794066706223399160e+04
2.798627988876816186e-01,-1.735434004657284095e+04
2.645169779365901808e-01,-1.595464237070412491e+04
2.610436759999588685e-01,-1.539002103810467270e+04
2.340729786972072513e-01,-1.309698950464840709e+04
2.397312245324488833e-01,-1.327290532858368715e+04
2.417234368557657775e-01,-1.316600570004115980e+04
2.413697677641167827e-01,-1.289459131456273644e+04
2.204789605729773061e-01,-1.111381490642520839e+04
2.167348250368613949e-01,-1.062589897074705186e+04
2.156318669553805578e-01,-1.035365782969891370e+04
2.112951432334518875e-01,-9.844318425915880653e+03
1.968045757183633226e-01,-8.547204268250587120e+03
1.850089108667337945e-01,-7.445076168525146386e+03
1.950366004453899793e-01,-8.126525153488568321e+03
1.888673600953138798e-01,-7.511700637734024895e+03
1.928077139698588516e-01,-7.696391590963557974e+03
1.783779705476193078e-01,-6.450012045689666593e+03
1.698912389179237648e-01,-5.664349413452670888e+03
1.726573027416273276e-01,-5.800753791559913225e+03
1.684391690037357059e-01,-5.377657157647211534e+03
1.638560044304351593e-01,-4.931315956615646428e+03
1.592247936510895745e-01,-4.486606741264834454e+03
1.540581852582327271e-01,-4.003110092019267995e+03
1.481118200812810426e-01,-3.458941798753015973e+03
1.366760955138054401e-01,-2.449078864545127544e+03
1.310425356204526215e-01,-1.929572535446561915e+03
1.466541382305571461e-01,-3.201227993511712612e+03
1.303768673188012150e-01,-1.821100104418763522e+03
1.352843616032502194e-01,-2.205224487570583278e+03
1.258613563608380614e-01,-1.394557728112242330e+03
1.294670132374141913e-01,-1.675870537247656330e+03
1.259581718773095660e-01,-1.367027204665528643e+03
1.225941943777614229e-01,-1.073253135697105336e+03
1.181876764859657591e-01,-6.954913460333316380e+02
1.157455500486668648e-01,-4.841857354440492713e+02
1.050309017045987503e-01,4.290999010996394532e+02
1.124338716747293743e-01,-2.004625649805413730e+02
1.038101273006154096e-01,5.228760083592538876e+02
1.000431395254746531e-01,8.377000185728958286e+02
9.833074375868564032e-02,9.742261448859412667e+02
9.883636932678910303e-02,9.202826237423047360e+02
9.344261195729282321e-02,1.367094431110992673e+03
9.329449271855043413e-02,1.364413173832632310e+03
9.214576879366354056e-02,1.446252284977601676e+03
9.599350796096091376e-02,1.111602960121271508e+03
9.246835725683746898e-02,1.388296918838652346e+03
8.645119148109807472e-02,1.873339701295454006e+03
8.397892013132741973e-02,2.061383797745305856e+03
8.096304034300814967e-02,2.294496649909513053e+03
8.152410317673038087e-02,2.223510620272137658e+03
7.838120608068524509e-02,2.464328797713455970e+03
7.922458102857576900e-02,2.368837608254201314e+03
7.985642811660217943e-02,2.292978642673733248e+03
8.267021249109192393e-02,2.042849422268956687e+03
8.180689210841490810e-02,2.091408440436343426e+03
7.478616958518957691e-02,2.636443324025804486e+03
7.116868047446210654e-02,2.908380525023787868e+03
7.059752500399971153e-02,2.927629274452897334e+03
6.714720986367025968e-02,3.184989921496067382e+03
7.525138250835346210e-02,2.500689230142602810e+03
6.715852269710710643e-02,3.124807350835766556e+03
6.733668016993850369e-02,3.081552369224036283e+03
6.513478905093279814e-02,3.231527193727169561e+03
6.544623803079765989e-02,3.177171925232010835e+03
5.982575704722463417e-02,3.605304811801355754e+03
6.603848869145963196e-02,3.073917376519913432e+03
5.589532094550712232e-02,3.865236658047362198e+03
6.337564042934229480e-02,3.228170134518223676e+03
6.173903994581822485e-02,3.328628098472535385e+03
5.759592099728730319e-02,3.628352022121335267e+03
5.620044308386962228e-02,3.709106710965332240e+03
6.121235585900128978e-02,3.284912724437822817e+03
5.727875147197251937e-02,3.562122617854891814e+03
5.679884886096743524e-02,3.569961305657926914e+03
5.461812457302198803e-02,3.710635076009229124e+03
5.200541282509989205e-02,3.885747450267121621e+03
5.514935271521860527e-02,3.609562233284863851e+03
5.181685924252609626e-02,3.838053141718321967e+03
5.356450452596757394e-02,3.672786615856016397e+03
4.946217582870716251e-02,3.960016192669151678e+03
5.188426424387639069e-02,3.742602911824771581e+03
5.189734955147048967e-02,3.712487218657896392e+03
5.174690995230955132e-02,3.695123090980934649e+03
4.726329889666922024e-02,4.006696619899109464e+03
4.405897078343559009e-02,4.224201758173292546e+03
4.570104139124080839e-02,4.065461032798784345e+03
4.713324704217405903e-02,3.926458181902042725e+03
4.731071426991377560e-02,3.883994395987817825e+03
4.688098196839379089e-02,3.887257774789235100e+03
4.530273710369226575e-02,3.976055052014264675e+03
4.607390443230056920e-02,3.890079215158943498e+03
4.375259320866540375e-02,4.033518003327036240e+03
4.700472549489196489e-02,3.766854982167688377e+03
4.406336273598065317e-02,3.953290325796634988e+03
4.501289141274485844e-02,3.856481825266094802e+03
4.299220712579180509e-02,3.975556240028946831e+03
4.179954995607990109e-02,4.034584903973540349e+03
4.323482043485136345e-02,3.903108651047066360e+03
4.237643794323871921e-02,3.937650011769571847e+03
4.007204940484127703e-02,4.076465973924870013e+03
4.266803995481760481e-02,3.863648001330438092e+03
4.055340062935446771e-02,3.987167688721442119e+03
4.054224906437901843e-02,3.961287694171313888e+03
4.060206351507107680e-02,3.930758328138256729e+03
4.074654260881228202e-02,3.894722709927677442e+03
3.918280642963072741e-02,3.978306127385766104e+03
4.127421609436197902e-02,3.807704683467597079e+03
3.950092210620537864e-02,3.904782933059396782e+03
4.015370702216664034e-02,3.834947528704831711e+03
3.979976220058491221e-02,3.834508357437746326e+03
3.937993573348677612e-02,3.838616106791859693e+03
3.875639248089041838e-02,3.856573782552996363e+03
3.904291010943598123e-02,3.813109270324614045e+03
3.754486935862047514e-02,3.890067742548248134e+03
3.728604791767612531e-02,3.883403017425095641e+03
3.778033851886582195e-02,3.826470270533478015e+03
3.840251786560732600e-02,3.761934456335421601e+03
3.845524009092713552e-02,3.735611122682716541e+03
3.507313807859695209e-02,3.936472282492562954e+03
3.501561425804908950e-02,3.916664260063940219e+03
3.465770998829444116e-02,3.917040225202472811e+03
3.592304741191285761e-02,3.810630201374048283e+03
3.385229545618501784e-02,3.923934752140895853e+03
3.578655447096645847e-02,3.774752175996021833e+03
3.590952260325479262e-02,3.744840480530614514e+03
3.611916678868640901e-02,3.709757918997447177e+03
3.492549976172999032e-02,3.764411570420080352e+03
3.503292612938940787e-02,3.736002444131209359e+03
3.496443612099679743e-02,3.719047765852379598e+03
3.455937583323025197e-02,3.723512079204112979e+03
3.517887298462599177e-02,3.663738038115470772e+03
3.274700886874864353e-02,3.795909973927491592e+03
3.370832403492909218e-02,3.714335181320733227e+03
3.319279855222299902e-02,3.725916855153474899e+03
3.414434576574702784e-02,3.646473214987204301e+03
