8.335785060015164782e-02,2.002484681012863575e+03
8.012123957178227118e-02,2.241962017406153791e+03
8.098983109130890312e-02,2.149678726160081169e+03
8.164053694987755128e-02,2.076731021253330709e+03
8.453795917527959225e-02,1.831916172206228339e+03
8.364903714165608517e-02,1.881586083917999986e+03
7.641814444852457200e-02,2.421096080903070288e+03
7.269099200840622998e-02,2.691411276139339861e+03
7.210243681351961864e-02,2.712167962066008386e+03
6.854651625916073632e-02,2.968234981579720170e+03
7.689739249715477065e-02,2.293900961543293761e+03
6.855817673720289440e-02,2.912095611793844910e+03
6.874180780469511809e-02,2.870965894334193308e+03
6.647210827277917622e-02,3.020867278908933258e+03
6.679316949202372677e-02,2.968695447106831580e+03
6.099815914461211019e-02,3.393895399840037953e+03
6.740367967278594608e-02,2.869667112133011869e+03
5.694433380417477514e-02,3.654455305571334520e+03
6.465853716069427937e-02,3.025216866314854542e+03
6.297110714945797216e-02,3.126082777015408283e+03
5.869845662963593669e-02,3.424282848380702035e+03
5.725907421647192380e-02,3.505726925788734206e+03
6.242802465384657273e-02,3.087077543623651763e+03
5.837132053346043292e-02,3.362940548423132441e+03
5.787632405458571078e-02,3.372080220966454817e+03
5.562680458757400526e-02,3.512828862472293622e+03
5.293122251649594323e-02,3.687782659455129760e+03
5.617482264247918716e-02,3.415326812292961677e+03
5.273666950112489149e-02,3.643145766550450844e+03
5.453982435752913888e-02,3.480577313129067079e+03
5.030685039313196466e-02,3.766719126111968762e+03
5.280621949899561018e-02,3.552324389062197497e+03
5.281972117633425279e-02,3.523697712342867362e+03
5.266449390550607956e-02,3.507697428316055266e+03
4.803745163687127284e-02,3.818056217495134661e+03
4.472973632150096385e-02,4.035280802943991603e+03
4.642487980867777281e-02,3.878819924181821989e+03
4.790321796817308825e-02,3.741985548551004285e+03
4.808639134954673794e-02,3.700989989659653929e+03
4.764283787014710753e-02,3.705372283355685795e+03
4.601371975520701652e-02,3.794678697957539953e+03
4.680976718960769278e-02,3.710417145479438204e+03
4.441343506639093552e-02,3.853997189655672173e+03
4.777056262595937713e-02,3.590249399659800929e+03
4.473427048217872015e-02,3.776473172854627592e+03
4.571451180441618578e-02,3.681372259137070614e+03
4.362839080237367745e-02,3.800722871120313357e+03
4.239697426140697639e-02,3.860438977641436395e+03
4.387887618884217522e-02,3.730804903814163026e+03
4.299262284931464062e-02,3.766148521676047949e+03
4.061315242377969842e-02,3.905170614691276569e+03
4.329369880529364278e-02,3.694598778988015965e+03
4.111021847907907895e-02,3.818371472652183911e+03
4.109870303284880733e-02,3.793616088027525166e+03
4.116046915548414453e-02,3.764224613922310255e+03
4.130966136869910349e-02,3.729345545887668322e+03
3.969483445030880936e-02,3.813413974752342710e+03
4.185453565117035896e-02,3.644691485192896380e+03
4.002335784641698063e-02,3.742142653929116477e+03
4.069747711134811402e-02,3.673597254889083615e+03
4.033196843076331667e-02,3.674056780697846534e+03
3.989841404265261765e-02,3.679029776532049254e+03
3.925445825558893792e-02,3.697772699950149217e+03
3.955035888156684803e-02,3.655404260265659559e+03
3.800319475117406448e-02,3.732837462892425719e+03
3.773586983498550262e-02,3.727062684027848263e+03
3.824639599286110137e-02,3.671251664970895035e+03
3.888898670208910946e-02,3.607870347242254866e+03
3.894343727228553181e-02,3.582501123904476572e+03
3.545006002456398825e-02,3.783257590971266836e+03
3.539063652136366367e-02,3.764354006991344704e+03
3.502090740074516317e-02,3.765543054579438376e+03
3.632800940239133691e-02,3.660380168678314476e+03
3.418884913091970595e-02,3.774019412290860146e+03
3.618701679711031766e-02,3.626226214089264886e+03
3.631403879063086620e-02,3.597214932628966380e+03
3.653059177111027400e-02,3.563046997446858313e+03
3.529754558275221415e-02,3.618222803611875406e+03
3.540852012967059259e-02,3.590679418659664407e+03
3.533776806419824251e-02,3.574535030404384088e+03
3.491932276383166722e-02,3.579715260381321059e+03
3.555928613182330472e-02,3.520908854527845051e+03
3.304692322221690348e-02,3.653303629414371699e+03
3.404011013159678051e-02,3.572738103908894573e+03
3.350750098155975271e-02,3.584987665582608315e+03
3.449056605697406463e-02,3.506538054479763559e+03
