P			T(ns)		T(точки)	n	N		Exposition(ms)	Ch1		Ch2		SS	Temp
0.001598798130818067	10750.000	8400.000	100.000	40551.000	9435.000	41025.000	471808.000	474.000	0.230
0.0020317867618238417	10850.000	8480.000	100.000	36296.000	8329.000	36671.000	416478.000	375.000	0.230
0.002131353211132893	10950.000	8560.000	100.000	33461.000	7691.000	33862.000	384604.000	401.000	0.230
0.001820029061509991	11050.000	8640.000	100.000	37465.000	8639.000	37900.000	431987.000	435.000	0.230
0.0018511757061463005	11150.000	8720.000	100.000	36439.000	8521.000	36887.000	426077.000	448.000	0.230
0.0016870157235813852	11250.000	8800.000	100.000	40904.000	9396.000	41329.000	469815.000	425.000	0.230
0.0020616144321274786	11350.000	8880.000	100.000	35138.000	8097.000	35528.000	404891.000	390.000	0.230
0.0023341730508436545	11450.000	8960.000	100.000	32153.000	7370.000	32514.000	368512.000	361.000	0.230
0.0018960677854966616	11550.000	9040.000	100.000	36928.000	8473.000	37360.000	423673.000	414.000	0.230
0.001659749310466852	11650.000	9120.000	100.000	39980.000	9165.000	40432.000	458280.000	452.000	0.230
0.001816786269138764	11750.000	9200.000	100.000	37713.000	8683.000	38144.000	434206.000	431.000	0.230
0.002222409658760703	11850.000	9280.000	100.000	33286.000	7725.000	33662.000	386292.000	376.000	0.230
0.0017832848911451785	11950.000	9360.000	100.000	38957.000	9047.000	39381.000	452408.000	424.000	0.230
0.0015513548897719495	12050.000	9440.000	100.000	41523.000	9582.000	41998.000	479122.000	475.000	0.230
0.0014738950442545733	12150.000	9520.000	100.000	43496.000	10055.000	43975.000	502797.000	479.000	0.230
0.0017158960906229431	12250.000	9600.000	100.000	41455.000	9588.000	41860.000	479448.000	405.000	0.230
0.0024586201050337585	12350.000	9680.000	100.000	30543.000	7036.000	30905.000	351837.000	362.000	0.230
0.0017445907664255763	12450.000	9760.000	100.000	38686.000	8865.000	39126.000	443292.000	440.000	0.230
0.002320301178764842	12550.000	9840.000	100.000	32281.000	7513.000	32648.000	375691.000	367.000	0.230
0.0018234415257611528	12650.000	9920.000	100.000	38840.000	9029.000	39261.000	451500.000	410.000	0.230
0.0018565468482672463	12750.000	10000.000	100.000	38887.000	9001.000	39281.000	450072.000	394.000	0.230
0.001402372360447747	12850.000	10080.000	100.000	46490.000	10760.000	46958.000	538056.000	468.000	0.230
0.0018108132823719907	12950.000	10160.000	100.000	39215.000	9117.000	39623.000	455864.000	408.000	0.230
0.0014615261406516569	13050.000	10240.000	100.000	43937.000	10062.000	44411.000	503137.000	474.000	0.230
0.0023093999591064815	13150.000	10320.000	100.000	32732.000	7600.000	33091.000	380050.000	359.000	0.230
0.0013669041751324907	13250.000	10400.000	100.000	46058.000	10619.000	46548.000	530969.000	490.000	0.230
0.0019289399595631984	13350.000	10480.000	100.000	36787.000	8538.000	37195.000	426951.000	408.000	0.230
0.0014229100788781571	13450.000	10560.000	100.000	45930.000	10595.000	46395.000	529812.000	465.000	0.230
0.0016534800332028538	13550.000	10640.000	100.000	42355.000	9864.000	42774.000	493228.000	419.000	0.230
0.0015728733141377885	13650.000	10720.000	100.000	42413.000	9817.000	42865.000	490881.000	452.000	0.230
0.0016024732726911566	13750.000	10800.000	100.000	42210.000	9687.000	42649.000	484403.000	439.000	0.230
0.0019264447119808938	13850.000	10880.000	100.000	37673.000	8775.000	38065.000	438785.000	392.000	0.230
0.0015451025864290095	13950.000	10960.000	100.000	42888.000	9884.000	43343.000	494225.000	455.000	0.230
0.001439407806836972	14050.000	11040.000	100.000	44734.000	10341.000	45210.000	517079.000	476.000	0.230
0.0018231771399913655	14150.000	11120.000	100.000	38936.000	8964.000	39380.000	448255.000	405.000	0.230
0.0017075446918801956	14250.000	11200.000	100.000	41018.000	9445.000	41433.000	472283.000	415.000	0.230
0.001563316764552637	14350.000	11280.000	100.000	43115.000	9988.000	43560.000	499427.000	445.000	0.230
0.0017485876839971083	14450.000	11360.000	100.000	39470.000	9120.000	39897.000	456040.000	427.000	0.230
0.0011349373664803	14550.000	11440.000	100.000	52508.000	12199.000	53037.000	609988.000	529.000	0.230
0.0014377715829257092	14650.000	11520.000	100.000	45028.000	10350.000	45498.000	517528.000	470.000	0.230
0.0012269219430004266	14750.000	11600.000	100.000	50860.000	11730.000	51356.000	586531.000	496.000	0.230
0.0011597139374339102	14850.000	11680.000	100.000	51166.000	11718.000	51691.000	585953.000	525.000	0.230
0.0014926660514885048	14950.000	11760.000	100.000	44246.000	10240.000	44705.000	512044.000	459.000	0.230
0.001118440264230767	15050.000	11840.000	100.000	52963.000	12154.000	53490.000	607746.000	527.000	0.230
0.001157997725161772	15150.000	11920.000	100.000	53600.000	12348.000	54099.000	617419.000	499.000	0.230
0.0011760418093126738	15250.000	12000.000	100.000	51397.000	11864.000	51914.000	593239.000	517.000	0.230
0.0013497566777593282	15350.000	12080.000	100.000	47308.000	10919.000	47789.000	545966.000	481.000	0.230
0.0012406506103594707	15450.000	12160.000	100.000	48247.000	11132.000	48770.000	556650.000	523.000	0.230
0.0013884461179596104	15550.000	12240.000	100.000	46014.000	10552.000	46492.000	527662.000	478.000	0.230
0.0018906425223235521	15650.000	12320.000	100.000	39000.000	8946.000	39375.000	447339.000	375.000	0.230
0.0015186698648393365	15750.000	12400.000	100.000	45405.000	10502.000	45833.000	525126.000	428.000	0.230
0.0013156833521579898	15850.000	12480.000	100.000	49611.000	11391.000	50075.000	569612.000	464.000	0.230
0.0012419708023079323	15950.000	12560.000	100.000	50485.000	11675.000	50979.000	583771.000	494.000	0.230
0.0013000389316024862	16050.000	12640.000	100.000	47877.000	11050.000	48375.000	552539.000	498.000	0.230
0.0013567662741874324	16150.000	12720.000	100.000	46823.000	10795.000	47307.000	539803.000	484.000	0.230
0.0015455897624400822	16250.000	12800.000	100.000	45465.000	10451.000	45877.000	522599.000	412.000	0.230
0.001186024481353217	16350.000	12880.000	100.000	52488.000	12145.000	52987.000	607292.000	499.000	0.230
0.0012630788823554632	16450.000	12960.000	100.000	50462.000	11612.000	50944.000	580652.000	481.000	0.230
0.0015127662179949845	16550.000	13040.000	100.000	45838.000	10575.000	46266.000	528771.000	423.000	0.230
0.0012232145311487311	16650.000	13120.000	100.000	51040.000	11726.000	51534.000	586342.000	494.000	0.230
0.0015107750286779953	16750.000	13200.000	100.000	43522.000	9969.000	44026.000	498464.000	458.000	0.230
0.001385356421882676	16850.000	13280.000	100.000	46534.000	10778.000	47010.000	538932.000	476.000	0.230
0.001530762260771258	16950.000	13360.000	100.000	45141.000	10427.000	45567.000	521388.000	426.000	0.230
0.0013419863910570321	17050.000	13440.000	100.000	47680.000	11015.000	48160.000	550772.000	480.000	0.230
0.001222895818318496	17150.000	13520.000	100.000	52174.000	11940.000	52652.000	597025.000	478.000	0.230
