	0	1	2	3
0	0.15115624810121944	0.1563706563706564	0.12776501481393532	0.14888164127819908
1	0.14763018471671996	0.11413736801193146	0.12842628943368425	0.11664074870138967
2	0.09071204957706563	0.11471378101894772	0.11489999398560555	0.16996865005840173
3	0.1184852110653776	0.1306396072412977	0.11009843999166996	0.09192184422906127
4	0.0714567355170306	0.09001482860886958	0.11006207461967908	0.0953045404208195
5	0.08027861645769559	0.10567207722720975	0.09937014631985493	0.09780540028660739
6	0.08118499372517868	0.07472215002448866	0.07776473917825726	0.0865763518115516
7	0.09094762540340452	0.07926049203497791	0.06348034293787214	0.07109234972794333
8	0.06093618528851689	0.05412090591956844	0.06247570499313483	0.06125526444778954
9	0.06337544921203281	0.06533793703574968	0.06538530966406132	0.07497305690439579
10	0.04449571259797146	0.0532982438896427	0.05472504623666136	0.06300193188331246
11	0.044384437837895384	0.04575978964273905	0.05435650117398044	0.0530887335712476
12	0.06271323526805285	0.051500623528899316	0.049666899966301165	0.046938778012621286
13	0.04280282236692663	0.04555728847337349	0.050094392310830786	0.046250822993383685
14	0.04531349651866797	0.04230528500459858	0.0480768645894284	0.04579245303846335
15	0.03414610016603713	0.037109195238892556	0.04275725247864777	0.040984064842672877
16	0.03140605827164377	0.03821328684716663	0.03844027800167199	0.03998462985972952
17	0.032624923272290565	0.034586812165764626	0.03118198672775077	0.03851581026794158
18	0.03249788287407986	0.02931671405285349	0.03803578389695445	0.025847921420816378
19	0.030744756523880718	0.02569276286881016	0.03057268911162512	0.030390974589107382
20	0.030389437147159224	0.031022657519800725	0.03146825376026925	0.03726233285652684
21	0.025856411768701248	0.02670536094631964	0.025705898678048813	0.029102298864595196
22	0.02577562002373503	0.025418858775173706	0.02792020841925787	0.02868428651836625
23	0.026259135415525457	0.03158756495991014	0.023590135431966197	0.026202803292624772
24	0.023577221158159085	0.02417371394094502	0.025947584387175867	0.0274216904038841
25	0.02341586196087414	0.026192343301308887	0.020886740253119537	0.025942924479076077
26	0.023589525503234617	0.023188617775847603	0.019232063280585583	0.024623573322504744
27	0.022377059010312755	0.023521630775746937	0.02916618592234708	0.02209653014460141
28	0.020557568296189634	0.02115905739357223	0.022601335816940574	0.020897069446283476
29	0.02263319063715834	0.020760039884293226	0.01718420102545115	0.020803570107806927
30	0.022746966134296817	0.014846095113725968	0.01980802898730797	0.020556996992237744
31	0.01942547573843998	0.018599548139856984	0.019836386082435566	0.018065327216847553
32	0.0200523646425991	0.01623332082215629	0.021294569477195623	0.01954686059580862
33	0.016014863824221383	0.019763450693973807	0.018704491205647256	0.019724260830159254
34	0.01981418248702438	0.017035635179913373	0.019518242441426366	0.017545247918540965
35	0.019242816480701884	0.019064959644156845	0.021859955033523757	0.019375672272716075
36	0.01665124257336789	0.016543208193888256	0.017982715037407317	0.017668278068247154
37	0.01541749955912531	0.018714722995703204	0.01664571225299478	0.01872995094258922
38	0.01436452898704499	0.014981477248696572	0.01785350814438094	0.015857065735672176
39	0.016813956009175363	0.015838063817248983	0.017129336971737838	0.016073278447410393
40	0.016640292702392236	0.01351795742870619	0.016047551897548924	0.015226926767606305
41	0.015106575612112632	0.015160440416394309	0.014842363577974983	0.01587449212168019
42	0.015393967223974528	0.0152467295032328	0.016220346462543233	0.016655168915294796
43	0.015194972855343165	0.012868506763312648	0.016399239473806955	0.016612006800760137
44	0.013410501920925558	0.01217568457779566	0.01589448206875107	0.014711470704159723
45	0.01453964720118444	0.01475281264798971	0.014457754736450485	0.013133855589395865
46	0.014884381842746479	0.013200242913921755	0.013992146773119036	0.014781251976466092
47	0.01118668592104928	0.013075389728350316	0.013550332171965163	0.012388427733197219
48	0.012826502347702379	0.011841749462764485	0.013832433208892827	0.013752947088370921
49	0.011194070069360892	0.011777898428890744	0.013410175246709519	0.01200745844786081
50	0.013392637338162533	0.012427730044904094	0.013703884819028251	0.012706306545144552
51	0.01289817138348353	0.014712950494846356	0.0137598542554452	0.012456062902406419
52	0.013837379001961058	0.012178985414909518	0.013531160533247436	0.012577947803712677
53	0.013720074116598695	0.009843642450789603	0.012691442256523565	0.013474478473293703
54	0.013153891742005337	0.012828493095137096	0.012577741298446826	0.013100401769597703
55	0.012645071563887566	0.011816181380757523	0.012037012532283894	0.013525212126089956
56	0.014047485979012545	0.011818310345395306	0.011394791528965387	0.013256167007964137
57	0.01239817522649295	0.011994818707078638	0.012955353233076143	0.013522128256442273
58	0.011819340884359146	0.011396648855508017	0.01360950283145681	0.011133359567330438
59	0.012537413954858533	0.01285934163326816	0.012780710338201303	0.012304762610609017
60	0.011606048759940734	0.011537908031165766	0.01176230740002239	0.01293801729588178
61	0.01147822495178288	0.0126656846157517	0.01281059019051066	0.012254933363318985
62	0.011808941259617518	0.012282403436395545	0.012819619550155035	0.011820645831113698
