P	T(ns)		T(точки)	n		N		Exposition(ms)	Ch1		Ch2		SS
0.014	7150.000	5520.000	1000.000	73192.000	13369.000	75203.000	668487.000	2011.000
0.013	7250.000	5600.000	1000.000	78081.000	14252.000	80103.000	712647.000	2022.000
0.013	7350.000	5680.000	1000.000	78306.000	14275.000	80304.000	713769.000	1982.000
0.012	7450.000	5760.000	1000.000	81650.000	14845.000	83638.000	742305.000	1983.000
0.013	7550.000	5840.000	1000.000	77459.000	14116.000	79432.000	705830.000	1973.000
0.012	7650.000	5920.000	1000.000	84380.000	15335.000	86450.000	766816.000	2068.000
0.011	7750.000	6000.000	1000.000	89551.000	16341.000	91630.000	817074.000	2079.000
0.011	7850.000	6080.000	1000.000	90126.000	16344.000	92179.000	817250.000	2053.000
0.012	7950.000	6160.000	1000.000	86834.000	15769.000	88848.000	788505.000	2014.000
0.010	8050.000	6240.000	1000.000	98090.000	17885.000	100158.000	894300.000	2068.000
0.010	8150.000	6320.000	1000.000	95713.000	17473.000	97826.000	873719.000	2113.000
0.010	8250.000	6400.000	1000.000	101098.000	18495.000	103223.000	924774.000	2125.000
0.010	8350.000	6480.000	1000.000	101732.000	18545.000	103867.000	927306.000	2135.000
0.009	8450.000	6560.000	1000.000	106938.000	19486.000	109140.000	974353.000	2185.000
0.009	8550.000	6640.000	1000.000	112558.000	20592.000	114776.000	1029628.000	2209.000
0.009	8650.000	6720.000	1000.000	112377.000	20487.000	114660.000	1024389.000	2283.000
0.009	8750.000	6800.000	1000.000	113476.000	20689.000	115719.000	1034476.000	2239.000
0.009	8850.000	6880.000	1000.000	116553.000	21250.000	118808.000	1062559.000	2254.000
0.009	8950.000	6960.000	1000.000	117351.000	21480.000	119600.000	1074046.000	2246.000
0.008	9050.000	7040.000	1000.000	124173.000	22734.000	126461.000	1136756.000	2287.000
0.008	9150.000	7120.000	1000.000	125660.000	22964.000	127973.000	1148265.000	2308.000
0.008	9250.000	7200.000	1000.000	132021.000	24011.000	134410.000	1200587.000	2381.000
0.008	9350.000	7280.000	1000.000	129558.000	23542.000	131889.000	1177176.000	2330.000
0.008	9450.000	7360.000	1000.000	132888.000	24237.000	135219.000	1211908.000	2330.000
0.007	9550.000	7440.000	1000.000	148003.000	27050.000	150529.000	1352537.000	2523.000
0.007	9650.000	7520.000	1000.000	145738.000	26594.000	148234.000	1329754.000	2495.000
0.007	9750.000	7600.000	1000.000	139768.000	25477.000	142136.000	1273927.000	2363.000
0.007	9850.000	7680.000	1000.000	146826.000	26724.000	149323.000	1336274.000	2497.000
0.007	9950.000	7760.000	1000.000	151091.000	27493.000	153584.000	1374708.000	2490.000
0.007	10050.000	7840.000	1000.000	148945.000	27128.000	151403.000	1356459.000	2457.000
0.006	10150.000	7920.000	1000.000	155748.000	28367.000	158270.000	1418433.000	2517.000
0.006	10250.000	8000.000	1000.000	159552.000	29145.000	162063.000	1457334.000	2508.000
0.006	10350.000	8080.000	1000.000	169623.000	30952.000	172228.000	1547679.000	2604.000
0.006	10450.000	8160.000	1000.000	172683.000	31539.000	175313.000	1577024.000	2630.000
0.006	10550.000	8240.000	1000.000	165662.000	30168.000	168137.000	1508465.000	2474.000
0.006	10650.000	8320.000	1000.000	171271.000	31217.000	173871.000	1560938.000	2600.000
0.006	10750.000	8400.000	1000.000	180361.000	32814.000	183012.000	1640749.000	2648.000
0.005	10850.000	8480.000	1000.000	185321.000	33710.000	188048.000	1685568.000	2727.000
0.006	10950.000	8560.000	1000.000	176487.000	32219.000	179054.000	1610997.000	2567.000
0.005	11050.000	8640.000	1000.000	192726.000	35080.000	195468.000	1754073.000	2742.000
0.005	11150.000	8720.000	1000.000	182258.000	33296.000	184934.000	1664875.000	2676.000
0.005	11250.000	8800.000	1000.000	194065.000	35270.000	196820.000	1763583.000	2755.000
0.005	11350.000	8880.000	1000.000	197017.000	36012.000	199799.000	1800690.000	2782.000
0.005	11450.000	8960.000	1000.000	198259.000	36219.000	200980.000	1811005.000	2721.000
0.005	11550.000	9040.000	1000.000	205656.000	37455.000	208487.000	1872824.000	2831.000
0.005	11650.000	9120.000	1000.000	219610.000	40097.000	222566.000	2004923.000	2956.000
0.005	11750.000	9200.000	1000.000	208115.000	37958.000	210930.000	1897973.000	2815.000
0.005	11850.000	9280.000	1000.000	212911.000	38739.000	215718.000	1937020.000	2807.000
0.005	11950.000	9360.000	1000.000	216865.000	39612.000	219812.000	1980666.000	2947.000
0.005	12050.000	9440.000	1000.000	220324.000	40131.000	223269.000	2006641.000	2945.000
