Error,Time,Mean P,P1,P2,P3,P4,P5
0.0015292288867475054,850.0,0.054790941823432984,0.052671889515133866,0.05415829736403763,0.05119874486863024,0.06006691165516991,0.05585886571419325
0.0009237991920171675,950.0,0.04637286529478281,0.04878627531852366,0.04418744018340659,0.044278207515980855,0.04771708071131812,0.046895322744684824
0.001490142452010817,1050.0,0.04638653415298939,0.041528528146983934,0.04578777068846343,0.04560386752782388,0.04993863054359408,0.04907387385808162
0.0023718525990102045,1150.0,0.042711506887231555,0.040644469046445066,0.03599376229339195,0.049350607821654034,0.046676865692395174,0.04089182958227151
0.001759911626067648,1250.0,0.039165490600763596,0.03434160668107032,0.0449558123630677,0.040577071341256696,0.03838148135362445,0.03757148126479881
0.00245938259358437,1350.0,0.034741512507870234,0.042639830353050044,0.03780407055630936,0.03006493573865377,0.033547694312263586,0.029651031579074418
0.0019002305863098346,1450.0,0.03464437612500314,0.031880696490055024,0.028749207434602613,0.03829335563583848,0.03574180522672265,0.0385568158377969
0.0014747984003430597,1550.0,0.031700982635172834,0.033304598599418304,0.03567130598801726,0.03176429589494379,0.031035521211498347,0.026729191481986436
0.0013594900150774132,1650.0,0.03159350253317822,0.035207933505620105,0.03156625775072416,0.028607156587317068,0.028572729319938747,0.034013435502291016
0.0007333589122942274,1750.0,0.027323202794764044,0.029238282666262574,0.025284965674787475,0.026358940622501187,0.028707543927994395,0.027026281082274593
0.001944192646680489,1850.0,0.028870207354412945,0.028655868665340894,0.029787675953187338,0.02262732713806433,0.028446961689548276,0.0348332033259239
0.0019231361623137343,1950.0,0.024715214169736092,0.03109602698074569,0.019399686259843337,0.022766746607168854,0.024519265997033114,0.025794345003889475
0.0009278841173768012,2050.0,0.023265599474994954,0.02555233668901645,0.02053802252537244,0.024781682074108594,0.0236428429371976,0.021813113149279684
0.0014901958438364483,2150.0,0.02212037998115057,0.02461685850260053,0.021392606944282883,0.016750901419989812,0.025001861118729037,0.022839671920150583
0.0016263595930206688,2250.0,0.02204150893148805,0.02529250804032506,0.01904581008375853,0.019467863679003865,0.026668151116236778,0.01973321173811601
0.0009843075254683722,2350.0,0.018460192599267018,0.019016360361215883,0.02105166175548009,0.015360705216535799,0.017264748995051527,0.019607486668051805
0.0007845304580537336,2450.0,0.017694160137952514,0.019114896697410566,0.01992066660318869,0.017247691939379306,0.016171630881364623,0.016015914568419394
0.0007516275105710013,2550.0,0.018553993321680486,0.0189555973636643,0.020399555220268126,0.01880766468282837,0.018810235050698267,0.01579691429094335
0.0011700030153218223,2650.0,0.015785800432550106,0.01175862021245781,0.014955546513674353,0.017595348395323413,0.018439205808914644,0.016180281232380318
0.0023347510500398823,2750.0,0.01590584430505751,0.010825430852862293,0.010782852025559361,0.01586860197323509,0.01952138011242489,0.022530956561205902
0.001484033207675563,2850.0,0.01526641709948745,0.02090508965802021,0.01420938290186412,0.014262261635113384,0.012112461093311926,0.014842890209127614
0.0010924109185175884,2950.0,0.0151628125889826,0.016755388576228228,0.01203132795400114,0.013568430974629944,0.018156680782168394,0.0153022346578853
0.0009190538401587393,3050.0,0.01358220551566528,0.01586356366126986,0.01448182873747074,0.012375708186208824,0.010661785688204462,0.014528141305172517
0.0007816389758266841,3150.0,0.012898393901323024,0.014030467959941869,0.012635385565759542,0.01066269291775257,0.012010689594070678,0.01515273346909046
0.0011456951128410438,3250.0,0.011804334125600346,0.008565619474133737,0.010599750165695181,0.01308887469117895,0.011424998000610026,0.015342428296383832
0.0012265622189140174,3350.0,0.011831083983154973,0.014355430159522472,0.0077573713364513614,0.014141324625195593,0.012315216910248934,0.010586076884356506
0.0013107426479285569,3450.0,0.011519547579859162,0.014355037761122801,0.010762418035773269,0.01326295450904121,0.012384024555305543,0.006833303038052986
0.0005402492775558656,3550.0,0.010982016412707598,0.00930302847676258,0.01034920794761788,0.01246783453499546,0.011209044474897222,0.011580966629264847
0.0010113684043297647,3650.0,0.010177124829778535,0.010358849397030917,0.012882240501633288,0.007312731877174933,0.011731411876655159,0.008600390496398371
0.001155238366903823,3750.0,0.009591760927903393,0.009943042038157365,0.00840661118554009,0.009443477768988013,0.006571481216847061,0.013594192429984437
0.0010907712152103519,3850.0,0.009041695647664792,0.010499562697615619,0.005765666938646348,0.007358690847238544,0.00979821952450975,0.011786338230313697
0.0009329967588671947,3950.0,0.010723754082021138,0.009133058728144017,0.014317695109242554,0.009432990180590331,0.010220801508985872,0.01051422488314292
0.00039411465875090147,4050.0,0.00789951621116869,0.007597058591626879,0.007790893931396597,0.007522761603451471,0.009422805465819032,0.007164061463549467
0.0007816538964093583,4150.0,0.00648070602654843,0.005363247454245632,0.006386842857581368,0.004280327149167356,0.007798861507135682,0.008574251164612114
0.000986636205173065,4250.0,0.007807763752057756,0.006078510951740403,0.007415344201375962,0.0059427031020488005,0.00823600398974336,0.011366256515380252
0.0008183406110274143,4350.0,0.007114909672560292,0.009194548825252837,0.006169142961979813,0.007685636616868125,0.0044743573884351295,0.008050862570265556
0.0009299012720439104,4450.0,0.007677490025740861,0.00625076241267422,0.010430856769236174,0.00538198599393104,0.007177275572641673,0.0091465693802212
0.0011583957339959246,4550.0,0.006800686993144317,0.00873515344064711,0.007916220200630554,0.005105219577379838,0.009128337694827775,0.003118504052236309
0.0009415473050313601,4650.0,0.00501417943035465,0.0042607018053963126,0.007975750589977619,0.002213100209739893,0.005740633594486805,0.004880710952172622
0.0011286477409375314,4750.0,0.005388762505954143,0.008890207736908778,0.0032964198825019934,0.00524588765514594,0.002753547417094245,0.0067577498381197615
0.00107406649200237,4850.0,0.006992242059632066,0.003968929724078322,0.00833472668125914,0.008247362127899572,0.009492425576851456,0.004917766188071838
0.0013712861102857844,4950.0,0.0064040364237477835,0.0012448051081256648,0.007179503768613595,0.007236634272599396,0.006877527905046261,0.009481711064353998
0.0003948728576713045,5050.0,0.004906280559142139,0.0044135194554886,0.005188178489209644,0.0038401763041339496,0.004895029582635377,0.006194498964243124
0.0008560643120376596,5150.0,0.0051304072557629655,0.0032287891653091315,0.00371111730603909,0.008076517926813482,0.005689681042700793,0.004945930837952335
0.0007150338636023122,5250.0,0.005048713841489102,0.004758646855727133,0.0025550654411577328,0.0059401534163159775,0.005176918701959967,0.006812784792284703
0.0011721933423086456,5350.0,0.004402192854525618,0.007399048503008526,0.00413830360492766,0.00026877775612372005,0.0055291575618030804,0.004675676846765098
0.0006770008673631209,5450.0,0.005865250774148971,0.006757488065319667,0.004387940523902687,0.004281975052618242,0.007765035474316988,0.006133814754587276
0.000322882814040538,5550.0,0.004375551479688589,0.003915963429375781,0.0034535490686559444,0.005330437392445572,0.004691156181434728,0.004486651326530922
0.0008544515228790891,5650.0,0.004259153046830574,0.0037305339741812217,0.005041582082175709,0.0018273879764639663,0.0069950806904863,0.003701180510845672
0.00033362115564896635,5750.0,0.003570473574484493,0.0028869905020773405,0.004593979009996808,0.003948788881191868,0.0028174633705502143,0.003605146108606235
0.00018020530317504314,5850.0,0.0034490705402873646,0.003690365351251922,0.003938954736880267,0.003370135480122773,0.0033801717059075416,0.0028657254272743183
0.0005907292297801703,5950.0,0.004907896496927956,0.00586565255520817,0.004504102769389751,0.004284481576644883,0.006602113138587148,0.0032831324448098307
0.00045059588233504756,6050.0,0.0030435795905501806,0.001674452115162979,0.0038650826108982093,0.0034564626004382664,0.003926979025509666,0.002294921600741783
0.00029133948006481824,6150.0,0.0033908511756123305,0.003168842818316978,0.003267648379315714,0.0038378841521573954,0.004184950586330428,0.0024949299419411352
0.00024975027203712923,6250.0,0.0026386622054573733,0.0023809274549784565,0.002542415482026029,0.0022591825066961505,0.002389427757640819,0.003621357825945412
0.0005795574440310521,6350.0,0.003524899988904226,0.005267005925882878,0.0022462702308825916,0.0027294863724045214,0.002866206530676085,0.0045155308846750505
0.0004689784097462875,6450.0,0.002413986035183611,0.0013023057686215253,0.003220674961933506,0.002846477925103435,0.0034265854957114487,0.0012738860245481416
0.00040213593890179705,6550.0,0.0034110429866519637,0.003737043483177255,0.002807389875802709,0.004748413671792682,0.0024264690290811777,0.0033358988734059963
0.0005673036913926862,6650.0,0.0030110152912969776,0.0016262122730889166,0.0019313744620056564,0.004382314070789441,0.004219185298600068,0.002895990352000809
0.0002951082555673777,6750.0,0.002467024015849312,0.0034094540043330527,0.0018196759625880925,0.0023682741086080154,0.002819146347277544,0.0019185696564398519
0.0003610512495616425,6850.0,0.003104464939909766,0.0029865893655069754,0.0023944601527500172,0.0022700031431642778,0.0038609987914286392,0.004010273246698919
0.0008379311351273672,6950.0,0.0022890293774237105,0.002736495183951277,0.0013393795302231533,0.005361056078460945,0.000686998001186869,0.0013212180932963078
0.00046743778934721093,7050.0,0.0022596485023403724,0.0029701220678579067,0.0018415556622861883,0.00231435445773883,0.0034327974252756186,0.0007394128985433185
0.0006743009508255029,7150.0,0.0026097629899318932,0.0003194516832574139,0.004027608700944448,0.0033680411491634563,0.003459421516815428,0.001874291899478719
0.00037006876520160226,7250.0,0.002392066761172355,0.0017444499474206844,0.0030198228572908604,0.001281033538713939,0.002796769847019246,0.0031182576154170443
0.00029601896409290826,7350.0,0.0019579636523425147,0.0022524467043793083,0.002748705492068992,0.001279926148058048,0.0012554130588890012,0.0022533268583172254
0.0001507952486582227,7450.0,0.0015474959905094083,0.0013519538030824056,0.0013885083941887044,0.0011835713412916538,0.0018874774142284448,0.001925968999755832
