Error,Time,Mean P,P1,P2,P3,P4,P5
0.0025020059023704295,850.0,0.4968561442244642,0.5015971754617427,0.49887021757978456,0.4983286550975624,0.49833928591247834,0.48714538707075317
0.002408873443058173,950.0,0.5470312779734657,0.5490462987295783,0.550627457160126,0.5397061994045538,0.5432012595370997,0.5525751750359705
0.003418800367211248,1050.0,0.5335455393981128,0.5291727142927485,0.5236791826474476,0.5404701604866922,0.5418177708786869,0.5325878686849888
0.0026157417437483637,1150.0,0.5239764572137278,0.5282793931989793,0.5169702081312963,0.5183266476039536,0.5270503774206606,0.5292556597137484
0.0031089753040862596,1250.0,0.5102072588004083,0.5068963978359952,0.5110501572652323,0.5142250758483106,0.5003687121529049,0.5184959508995982
0.0019079414780684182,1350.0,0.5030415546666833,0.501759619658529,0.5012437020337457,0.510039877296,0.49870792364008387,0.5034566507050583
0.0023938534057811036,1450.0,0.4947519058158331,0.4921876062004503,0.4952397119698477,0.4981513320740943,0.5009957243763203,0.48718515445845334
0.003210380708622596,1550.0,0.48027443577211637,0.4718714551204656,0.4750894122625638,0.47969278461835946,0.4893477866658494,0.48537074019334353
0.0032084121726059177,1650.0,0.47318409301672115,0.48414525502691386,0.4727315795961659,0.4647931870036797,0.469587840022118,0.47466260343472816
0.0019027612369917945,1750.0,0.4636139475739814,0.4649604656425232,0.45904597655227014,0.4677304224832681,0.46719040469384004,0.4591424684980052
0.001725727803536408,1850.0,0.4597280144996928,0.4552994575195874,0.4616339782722494,0.45605224177168346,0.46416823045105454,0.46148616448388896
0.0028026710492425836,1950.0,0.45115588069182644,0.45251756294246537,0.456274582641837,0.4575115148184632,0.44296752642063786,0.44650821663572887
0.0024516154953698713,2050.0,0.4455177961228968,0.4516044747221235,0.44708899808327757,0.43883629040987626,0.4408122122125208,0.4492470051866862
0.003924533743540112,2150.0,0.43969244708533745,0.4445253933058811,0.4330948543115057,0.4375725036267433,0.4523378846778246,0.4309315995047325
0.0028614068720298484,2250.0,0.43792483984910646,0.43403439042880865,0.4452416757337194,0.4317399609251435,0.4341551087987955,0.44445306335906515
0.000945130968882105,2350.0,0.43382076861696667,0.4310608016601599,0.4325850647544468,0.43565905061826027,0.43612718965596275,0.4336717363960038
0.0033830102303400765,2450.0,0.4287569743708766,0.43458781842579525,0.4317292182894439,0.43562042051019456,0.41807457151511984,0.42377284311382957
0.04452636395632173,2550.0,0.465628567354132,0.42335715131681617,0.4238652361719858,0.42398996494955077,0.6435526539128706,0.4133778304194365
0.003153951545314901,2650.0,0.42018178168304354,0.41602703444445743,0.4101432693972153,0.42465795262098177,0.42765447420374175,0.4224261777488215
0.001183665102198843,2750.0,0.41370646287763096,0.4174950085207948,0.4150048845998816,0.41070230897423343,0.4132928649511334,0.4120372473421119
0.001077887045488885,2850.0,0.4058763357374705,0.4095024876313128,0.4048934867898934,0.40656679272740576,0.40296685134023214,0.4054520601985083
0.0040327750903253355,2950.0,0.40885337937629374,0.41616408297550883,0.39336366916746585,0.41321556326301784,0.412431412401971,0.40909216907350493
0.001946474357771149,3050.0,0.4029734943184636,0.408422040261514,0.40345344107317904,0.40572531415068597,0.3980802460492922,0.39918643005764654
0.002214765977071257,3150.0,0.3946459173248176,0.39694785438335595,0.3968015187502376,0.3882136588705892,0.3908985900639658,0.40036796455593926
0.0024299170626886435,3250.0,0.39602858540163305,0.3893785471845653,0.40398582151235307,0.3981705182979613,0.3943852471115109,0.3942227929017745
0.002912477343220366,3350.0,0.39663649010928453,0.40648014043658215,0.3980149116037228,0.38869499013502684,0.39609267357605227,0.3938997347950389
0.0016615360870325519,3450.0,0.39073950125008544,0.395411208363834,0.39257274574975226,0.3881538280558942,0.39157828419296953,0.385981439887977
0.002322783433948877,3550.0,0.3895521921758957,0.38761387238095024,0.3938607629371469,0.3956316870518956,0.3827850533715914,0.38786958513789466
0.003135735119292879,3650.0,0.385631997015276,0.3754778323654117,0.3879870219789528,0.38156463270772734,0.3922908802973856,0.3908396177269024
0.0015737805817752195,3750.0,0.38283958552418557,0.3874373965521117,0.3849185306010402,0.37815204266011293,0.3820922487456388,0.381597709062024
0.0018018564338556776,3850.0,0.38315137460532506,0.3839744553645421,0.3877172846661826,0.38340631597605596,0.3766269258864119,0.38403189113343267
0.00317785478719775,3950.0,0.37769456395602397,0.3814733263097474,0.3806903276282175,0.36632874031162516,0.38440607180051767,0.37557435373001197
0.002960430589628953,4050.0,0.3758325869359598,0.3697772727623266,0.3745204010799216,0.3759165811982578,0.3869027495044392,0.37204593013485343
0.003458126211168702,4150.0,0.3738568597478254,0.36111712966200654,0.37778628393344565,0.38116047637199846,0.37274556384712254,0.3764748449245536
0.0032586478780408054,4250.0,0.37704572831319855,0.37461083570879367,0.3779799619172493,0.3891900235262237,0.37087337410994387,0.37257444630378206
0.0009959610942096957,4350.0,0.36829071663466684,0.36957121450595803,0.36660077033728355,0.367617823552777,0.3715062714362061,0.36615750334110964
0.0015124718419770034,4450.0,0.3722539552095983,0.3744947566898947,0.36903255864368223,0.3740268895244952,0.37552491236768026,0.3681906588222392
0.0027573557372041475,4550.0,0.36595905427957687,0.3692508961219086,0.3590815328633981,0.3619384411092042,0.36482102089560764,0.37470338040776574
0.0017602779879069416,4650.0,0.36633397440866894,0.3669325496655244,0.3632835668319701,0.3728742326922601,0.3635230472279287,0.36505647562566135
0.001233544793026354,4750.0,0.36546815196534055,0.36323762137549626,0.36513754631934764,0.36320153024626567,0.36995047128151376,0.36581359060407925
0.0008570063189111588,4850.0,0.3662368695289636,0.3633626297244316,0.3655610229559231,0.36840774867896187,0.3665344584768053,0.3673184878086962
0.001776732122978228,4950.0,0.3623751324834646,0.3649531814877972,0.3613413608537331,0.36375969553713067,0.35595014514910306,0.36587127938955893
0.002236992489312107,5050.0,0.35312869386368817,0.35223526831045965,0.34970236390368714,0.3576508732467104,0.358818603048534,0.3472363608090494
0.0018816125591213106,5150.0,0.3598526639625508,0.3601980499780855,0.3553652005876673,0.35638924150202345,0.3614604664338173,0.3658503613111603
0.0017122782892632406,5250.0,0.3583385787362799,0.35917255860187197,0.36039341986146006,0.3529966410720625,0.36289491601585655,0.3562353581301484
0.0019071556603202948,5350.0,0.3548963622236795,0.3610090967586229,0.3536632098283672,0.357252915530816,0.3523089482582867,0.3502476407423048
0.002540904405635205,5450.0,0.3550171636617124,0.3565745937156921,0.3627628297705423,0.3530194139221309,0.3556087763102475,0.3471202045899489
0.0030988704926817965,5550.0,0.35554425684269164,0.3455952331505723,0.3513960686095401,0.3595356488114915,0.3627036354557951,0.3584906981860592
0.002599902694955507,5650.0,0.3538139568865487,0.3588706407243202,0.3535664645832701,0.3454803028213943,0.3596930964850036,0.3514592798187553
0.0016338985448313163,5750.0,0.352926159788573,0.35014869535178916,0.34916774772224635,0.35761699102269645,0.35582940520134665,0.3518679596447865
0.0025173036027345873,5850.0,0.3473832413063208,0.34552129875354837,0.3560552908471175,0.34085448418646824,0.3455992729025881,0.34888585984188175
0.0014586749385631056,5950.0,0.34718100329477336,0.3463585384090177,0.34528036228758385,0.3529733502966203,0.345693086697534,0.3455996787831109
0.0016766570534867634,6050.0,0.34388594750007967,0.34247641063887513,0.34039153512528036,0.34763305943602635,0.3481600312703523,0.34076870102986406
0.0028295523977975305,6150.0,0.34185495928836307,0.3482529302808987,0.34123573907739513,0.34036272719662153,0.3323838083267604,0.3470395915601395
0.001984897593524708,6250.0,0.34355192854052713,0.3491402957773402,0.3372110265320758,0.344219357822201,0.3417356645700839,0.34545329800093455
0.0027182227011485365,6350.0,0.34238663802741276,0.34492674902933124,0.3444070002356933,0.33472882821513084,0.33786069244888584,0.3500099202080224
0.0014617341055839115,6450.0,0.3420261724453252,0.33759838918826635,0.34205234378263627,0.3448986210188562,0.3401728110975803,0.345408697139287
0.0012634607689773255,6550.0,0.34190575259681805,0.3390068447071348,0.346401801116744,0.34015597210566617,0.34232497325468114,0.34163917179986425
0.00254365220657658,6650.0,0.3423226203991126,0.3394578917663101,0.34567122169139153,0.3496488634738051,0.34200996693062724,0.33482515813342884
0.0024793630151738614,6750.0,0.3365081971139282,0.34242697144063994,0.3364183299299563,0.33881896500074227,0.3274665364647849,0.3374101827335175
0.0033902666877357918,6850.0,0.34319937315366406,0.3464946683110566,0.3305851953732884,0.3465654553552374,0.35010344998126636,0.3422480967474714
0.0024134162772671223,6950.0,0.33474403930870567,0.3423960110306182,0.32779503968372836,0.3320114147325344,0.33551055741399777,0.33600717368264965
0.0016858614650192205,7050.0,0.3392894496520244,0.3329316567432126,0.34264128826123297,0.34140206848682336,0.34013863594532195,0.33933359882353115
0.0013460288171423798,7150.0,0.33108169424911216,0.33091425930102125,0.3320340480256594,0.33549527213106656,0.3295569238159358,0.32740796797187777
0.002415631582452671,7250.0,0.33584455171206967,0.3353990861479754,0.34151073535639137,0.33307545229531554,0.3285471563615291,0.3406903283991369
0.005218798743770781,7350.0,0.3285353207612957,0.33433615464517674,0.30999131160929366,0.3274318421908685,0.3295381459634824,0.3413791493976572
0.0022266992875995153,7450.0,0.32942840175832255,0.3316991290333344,0.3274174214737223,0.3288321253148419,0.3229052025698401,0.3362881303998741
0.0031342117940398734,7550.0,0.3288537544045598,0.32567496829643044,0.32668786537058964,0.3331139394402036,0.3384218700262104,0.32037012888936484
0.0034272743490344026,7650.0,0.33312765252715104,0.33822438816721784,0.32771231216788077,0.32536660800078093,0.3305816064492081,0.34375334785066786
0.002661145138530531,7750.0,0.3323782426469883,0.3270872666541422,0.33434194320222516,0.3268989873279173,0.3413082944850168,0.3322547215656401
0.004241257982642893,7850.0,0.3261521180245447,0.32917868180728477,0.3093449542839313,0.3310118755330834,0.33214821273780454,0.3290768657606197
0.001604465751984487,7950.0,0.3269049561642178,0.32490186336385585,0.3227239674806776,0.32655072565460946,0.33223480606484274,0.32811341825710316
0.0022622891376918213,8050.0,0.32608582006154746,0.3283805626251019,0.31708404178676636,0.3283998030865827,0.3275552927900177,0.32900940001926876
0.0007889092053476331,8150.0,0.32448057744630737,0.32204640030025344,0.32558441839935737,0.32316274569113196,0.3256303138052539,0.32597900903554017
0.0018494661857234801,8250.0,0.32706357129648783,0.31993967856529887,0.32732654272608225,0.32895830724998343,0.33046044157890725,0.3286328863621672
0.0026075202453206686,8350.0,0.32461120738247157,0.3218301934991969,0.32431704561420094,0.3168397514774364,0.32791999812139067,0.33214904820013297
0.0011342651159708408,8450.0,0.3256568522385612,0.32790835313391703,0.3276789258086287,0.3217022630629343,0.3248327326659529,0.3261619865213732
