	0	1	2	3	4	5
0	0.10931899641577061	0.11419753086419752	0.12030682276947921	0.11103074141048824	0.11107416029265048	0.12264150943396226
1	0.10562716127004086	0.12365805168986084	0.11680053547523427	0.12255965292841649	0.10924593658406608	0.11562746645619573
2	0.1097356975577116	0.12070690230076692	0.11647727272727272	0.11280746395250212	0.10947973188637089	0.11685073031706449
3	0.12057877813504823	0.12062992125984252	0.11321236902632252	0.11397260273972602	0.11280024323502584	0.11519154557463672
4	0.12057159869008634	0.1157066734331388	0.10962962962962963	0.12369285927696444	0.12088235294117647	0.11720430107526882
5	0.11578400830737279	0.11104459742592038	0.1120960823563054	0.11867612293144209	0.1111111111111111	0.10899944102850755
6	0.11849791376912379	0.11669705652513676	0.1171387421987518	0.12059883559744941	0.1162678269277254	0.11578357162881973
7	0.11718952553798288	0.11402918069584736	0.11914460285132383	0.11254612546125461	0.11974232663887836	0.12255859375
8	0.11240547721234416	0.11172287221839872	0.12281081081081081	0.10874101553443079	0.12537071987058507	0.1184180790960452
9	0.11697747638653427	0.11649622054246332	0.11205395996518712	0.11525341130604289	0.12844036697247707	0.11658493089612126
10	0.0402317092524996	0.12155330882352941	0.1223842739378567	0.1097796675686123	0.12005306212690692	0.10778871978513876
11	0.12213403880070546	0.11924065651572079	0.12002253944402705	0.12159570387418489	0.1124629542973015	0.11903719912472648
12	0.12019914651493599	0.1212640395964211	0.11586378737541528	0.11665416354088522	0.12342038753159225	0.12060123784261716
13	0.11653225806451613	0.11413043478260869	0.12046610864926965	0.11623095730675193	0.11453154875717017	0.11554384644335718
14	0.12546125461254612	0.11842336793946859	0.1193305439330544	0.11977848101265823	0.11469072164948453	0.11639202081526452
15	0.11743881791596121	0.11645616641901932	0.11701895837873175	0.1158829523948173	0.1136100545725153	0.11338980532025561
16	0.12101566720691519	0.1201171875	0.12203928365106875	0.11990913516144734	0.12852969814995133	0.11769377382465057
17	0.1178713022262885	0.11252296387017759	0.11519416210581183	0.12131938857602574	0.12010573269453163	0.12650689905591866
18	0.1182175622542595	0.12108442196937773	0.11109546606589693	0.1131297513207061	0.12613458528951488	0.11911238367931282
19	0.11612086695143174	0.11313868613138686	0.12180974477958237	0.11428920669844762	0.11408677021960364	0.11335012594458438
20	0.11553244404250508	0.11542192046556742	0.1168847198222661	0.12112472963229992	0.11188535366815672	0.11433483773909306
21	0.12431871269140929	0.11780780324882344	0.11328079049523586	0.1184521587657086	0.11655282662403721	0.11112367171602984
22	0.11823017408123791	0.11986301369863013	0.11101278269419862	0.11490463856840122	0.11751690227412416	0.11969262828861683
23	0.11258185871534067	0.11567211453186367	0.11355109247406754	0.11919504643962849	0.12027532906653786	0.12205328497698424
24	0.12103641964123936	0.1188991188991189	0.12159533073929961	0.11399952301454806	0.11489683891728185	0.11961567526719205
25	0.11548696114954764	0.11275964391691394	0.11667571971754481	0.11820207050190014	0.10964912280701754	0.11124591693887075
26	0.11668770022327929	0.12017771998266147	0.11966923720152374	0.11461640889070983	0.11735620585267406	0.12585034013605442
27	0.11954909522396914	0.1164390701553216	0.12245617126244383	0.11805929919137466	0.11330049261083744	0.1183833756033707
28	0.1143999319554308	0.11784692417739628	0.1168445475638051	0.11642098589316849	0.1175187969924812	0.11664891728789492
29	0.11765684806124146	0.11660602050942773	0.11764705882352941	0.11633875106929	0.11557321609739601	0.11185210197535032
30	0.11422600172960508	0.11940729337053786	0.11276688453159041	0.11664965852892692	0.11463975053339898	0.11637988528744832
31	0.11338743991805217	0.1159674589248684	0.11046092906013684	0.12066598008925507	0.1156777996070727	0.11661568305603223
32	0.12098573784806442	0.11602513747054202	0.11336426219694702	0.11507411328745368	0.11392064559515803	0.11946319776057962
33	0.11566513397811955	0.11233401974011219	0.11901647920481298	0.1164021164021164	0.117846094354215	0.1166017938737519
34	0.11927497789566754	0.12077194438680224	0.11881117889062279	0.11442856136891769	0.11779940354732381	0.11424877517691889
35	0.11672846548773531	0.11732010518766435	0.11372064276885044	0.11895787872776566	0.11513370555392301	0.11412583772529117
36	0.11824394284530959	0.11910624153637818	0.11885764944275583	0.12226464972830078	0.11523650784527846	0.11493337195828505
37	0.12287474942460465	0.11844011844011844	0.11605371585533343	0.11750734420901306	0.11366514690982776	0.11737984409175033
38	0.114401551207474	0.1159989694705655	0.11712289249310853	0.11702061406240269	0.11848442684362624	0.12124213057933084
39	0.11482213438735178	0.12123524922209827	0.11513871446512158	0.11531651173085436	0.1157844669429911	0.11480223386493177
40	0.11655879489088722	0.12059292505757988	0.11361634666196935	0.1151948826367431	0.11673127807519537	0.11592500564716512
41	0.12063732928679818	0.11635798918670194	0.11139716803643925	0.11680643080434674	0.11446633177174466	0.11857644430258538
42	0.1193726401394133	0.11670880257412089	0.11407192855418778	0.11551528878822197	0.11547704878634943	0.11594590976034275
