	0	1	2	3	4	5
0	0.2024606656331431	0.16781241171485073	0.19836080216588484	0.21252150128676423	0.20208740767623	0.2032483645386871
1	0.19300569085279104	0.16144280203780323	0.17194582909433223	0.16809419108772622	0.1697657281687983	0.1505087471615701
2	0.15753063674943402	0.14137423868157564	0.1779032581322598	0.15537169884558433	0.14077661786680878	0.14844326488847784
3	0.13038878732480197	0.13954921558799105	0.17054989233741646	0.14921834118262692	0.14279155866828996	0.18404439501316291
4	0.1263446926954036	0.13639595761282688	0.13052570040922787	0.13782033860896578	0.11900895334800188	0.1169138106359441
5	0.14200211181007402	0.12734896131122547	0.11492326399158698	0.11301361079287998	0.11869266055045873	0.09208892320561078
6	0.10119304233944743	0.12635205586215612	0.13462189892938964	0.117634908901161	0.12233130285646698	0.11774970405388599
7	0.11277338115473082	0.10887118493264095	0.09460500963391136	0.12237994615043796	0.1186361481497627	0.12032448946562109
8	0.11061561970150503	0.11327097510479067	0.09633844476769415	0.14354051061771564	0.09343436352306325	0.12122552252211706
9	0.09144199548215862	0.10152153117400507	0.09621856436291315	0.09080370290364333	0.07610096670247046	0.08873957915691466
10	0.08014754984577226	0.11620442778190111	0.08855835754290335	0.10283891800651937	0.10464384537790242	0.09681421817568436
11	0.09869684337642134	0.09791038818778432	0.08180605034213344	0.08259887316958936	0.09845069701571486	0.07929158995938168
12	0.09415794080926845	0.06431387379641898	0.11351013735898356	0.0928215946095398	0.11485847083887538	0.0850354376978794
13	0.08224902439833291	0.0734638231570747	0.05576399273320036	0.06591363169606423	0.09238387307140059	0.09759581398572319
14	0.052848987696344364	0.07247585067606244	0.09555398120265281	0.06903510194621901	0.0999460281634856	0.062405026924519484
15	0.09058587323275982	0.08123007846407158	0.08014158582744618	0.0838357355690026	0.060760335875209105	0.06208576428507721
16	0.07110479409956977	0.06467971449969771	0.07683216349621502	0.05996428443124529	0.059402686078663725	0.06577046368604472
17	0.06746000775973014	0.0812515035339649	0.07415283321893387	0.06037506369010641	0.05627786349283911	0.07097675267468138
18	0.06034944145787799	0.06203594897149067	0.07699484255736398	0.051369505999562484	0.05537133746187262	0.07095116203477977
19	0.08477616147645199	0.06870510494564656	0.04609045731899101	0.05192361339688059	0.06889259782799984	0.05924012855831038
20	0.07190855374001016	0.06785608980434278	0.05739497342374352	0.07720907066682292	0.0529250648646909	0.06791548149675329
21	0.06556183661624632	0.05696914135473604	0.060896304690364944	0.056003481138397496	0.04375288953139441	0.04921229255476122
22	0.059139287522646564	0.0533312157547844	0.06276985005519095	0.05903781743487761	0.05689537301089125	0.059332327782518963
23	0.05439073700116126	0.05078082583001974	0.07235605024318417	0.055575356102596875	0.039944954836504565	0.059879976394752364
24	0.05535234416757085	0.04252495579526424	0.05009080841638981	0.04958581347809682	0.045601959178841654	0.05638331780241574
25	0.05105780055122083	0.03992728799100917	0.06219100314290183	0.056576607390521685	0.06029556650246306	0.04908462521327736
26	0.04897614500798116	0.04816941325110887	0.05732599682066242	0.056523164936631544	0.05455352779840203	0.05725569927904558
27	0.04697194669805747	0.04660882504416071	0.035252087457631524	0.050911660396035924	0.04903381642512077	0.042329726044053974
28	0.04953270961301444	0.033543258110886175	0.039572163232627564	0.03621017883815372	0.036249795651997825	0.04478601771256977
29	0.05931230348879583	0.04736728187273347	0.03805970149253732	0.053708242955723164	0.04962732305528592	0.05353519376341657
30	0.04059968477357827	0.04849857787257062	0.03919588675271254	0.038090635079935015	0.051744423006199546	0.037615511231749985
31	0.05094700792285989	0.04278879254928104	0.053139614880814375	0.029926954806497014	0.04762920709066954	0.04200677404852069
32	0.03649199580095983	0.036763836572039375	0.04466767885329338	0.0428881638941286	0.04463636076899862	0.03522066805018157
33	0.04882795207047311	0.0306205086399662	0.03243128605361384	0.040993297495917264	0.0437068785328194	0.031216044130813164
34	0.03871734307907586	0.03908458215021164	0.03861811445068788	0.03405015658641613	0.0339832158865	0.03496559202395475
35	0.04218780413915529	0.03809082695725068	0.03611144799520277	0.0397477650697901	0.03922805938313536	0.04505016810639215
36	0.03972331056653223	0.03402698670381848	0.032650017009045906	0.034213080310294394	0.03269538249996679	0.028477843488077973
37	0.0385769968243934	0.04163316460661942	0.03495769342852773	0.03435626204616384	0.03519862891431371	0.0346447079527356
38	0.03769732709803421	0.03266155515707222	0.03161777996525159	0.03435559788715376	0.03381709752017384	0.03186846845882186
39	0.03435167647273943	0.03196210026102497	0.035859058399705976	0.033085994918453716	0.029202830394596372	0.027760713033409174
40	0.0322616019452119	0.030071013583459986	0.03614839189394593	0.021274209475482385	0.03282483162218911	0.03085689914620317
41	0.02503242331005367	0.027970341335013162	0.03151014040561623	0.029340497826598852	0.030625956476748553	0.03410201817644668
42	0.042548742047519086	0.02630785311177275	0.03630374330209149	0.033252993899224224	0.02784226739314731	0.03352530523310549
43	0.027396296573556647	0.025657406916401913	0.028816336215117127	0.033367210825929354	0.027460916518248384	0.0268294325825842
44	0.03660372286808682	0.02605667419862264	0.02474256770920844	0.023400057120158455	0.025397967712796062	0.026392209381643498
45	0.028263906032121835	0.027947125213442697	0.025678197045083367	0.03093704159158114	0.02573079140010267	0.02347652889460817
46	0.027412322613845658	0.026138248120855204	0.02745201259284844	0.022568724341513052	0.030248433814362558	0.026140813139672207
47	0.025923219836970702	0.02469313741934928	0.025874726989838427	0.03019591481655733	0.02280851235317599	0.02428260928487778
