P,T(ns),T(точки),n,N,Exposition(ms),Ch1,Ch2,SS,Temp
0.025868268563359307,6550.000,5040.000,100.000,3522.000,609.000,3690.000,30456.000,168.000,0.223
0.0327698550404492,6650.000,5120.000,100.000,2870.000,491.000,3015.000,24574.000,145.000,0.223
0.02907926539612165,6750.000,5200.000,100.000,3201.000,554.000,3354.000,27727.000,153.000,0.223
0.027558270672714436,6850.000,5280.000,100.000,3355.000,574.000,3512.000,28711.000,157.000,0.223
0.027933002551339764,6950.000,5360.000,100.000,3305.000,565.000,3463.000,28260.000,158.000,0.223
0.017799896373456928,7050.000,5440.000,100.000,4974.000,837.000,5159.000,41856.000,185.000,0.223
0.020748356928639442,7150.000,5520.000,100.000,4388.000,734.000,4554.000,36724.000,166.000,0.223
0.018776132128253936,7250.000,5600.000,100.000,4794.000,815.000,4969.000,40795.000,175.000,0.223
0.02259012297670268,7350.000,5680.000,100.000,4066.000,700.000,4228.000,35003.000,162.000,0.223
0.01763376524763501,7450.000,5760.000,100.000,5022.000,864.000,5209.000,43203.000,187.000,0.223
0.013110098822805023,7550.000,5840.000,100.000,6426.000,1107.000,6646.000,55372.000,220.000,0.223
0.014999665485761014,7650.000,5920.000,100.000,5897.000,1026.000,6086.000,51349.000,189.000,0.223
0.016609560690606533,7750.000,6000.000,100.000,5377.000,912.000,5557.000,45615.000,180.000,0.223
0.020735649411659434,7850.000,6080.000,100.000,4340.000,745.000,4516.000,37300.000,176.000,0.223
0.01636343952918198,7950.000,6160.000,100.000,5572.000,957.000,5739.000,47885.000,167.000,0.223
0.01410092781800447,8050.000,6240.000,100.000,6332.000,1084.000,6513.000,54208.000,181.000,0.223
0.014951908169153592,8150.000,6320.000,100.000,5914.000,1017.000,6102.000,50878.000,188.000,0.223
0.01538341041943844,8250.000,6400.000,100.000,5927.000,1005.000,6093.000,50266.000,166.000,0.223
0.015256532751479344,8350.000,6480.000,100.000,5673.000,973.000,5875.000,48696.000,202.000,0.223
0.014859025747275663,8450.000,6560.000,100.000,5983.000,1014.000,6166.000,50727.000,183.000,0.223
0.009866722629225241,8550.000,6640.000,100.000,8579.000,1479.000,8796.000,73955.000,217.000,0.223
0.012393248594457031,8650.000,6720.000,100.000,7126.000,1203.000,7313.000,60179.000,187.000,0.223
0.013972636800368853,8750.000,6800.000,100.000,6513.000,1129.000,6682.000,56467.000,169.000,0.223
0.012388854373713717,8850.000,6880.000,100.000,7119.000,1203.000,7307.000,60193.000,188.000,0.223
0.013572037911950594,8950.000,6960.000,100.000,6447.000,1108.000,6642.000,55440.000,195.000,0.223
0.011713242649515553,9050.000,7040.000,100.000,7431.000,1272.000,7632.000,63627.000,198.000,0.223
0.01140802263419903,9150.000,7120.000,100.000,7561.000,1306.000,7766.000,65325.000,205.000,0.223
0.012600390618740766,9250.000,7200.000,100.000,7036.000,1195.000,7221.000,59758.000,185.000,0.223
0.01123080862944204,9350.000,7280.000,100.000,7795.000,1344.000,7990.000,67247.000,195.000,0.223
0.00861852458665473,9450.000,7360.000,100.000,9665.000,1651.000,9891.000,82578.000,226.000,0.223
0.008381082799487195,9550.000,7440.000,100.000,10248.000,1773.000,10456.000,88684.000,208.000,0.223
0.0096969431707035,9650.000,7520.000,100.000,8858.000,1546.000,9069.000,77313.000,209.000,0.223
0.009877850833599478,9750.000,7600.000,100.000,8834.000,1480.000,9035.000,74019.000,194.000,0.223
0.009400532791071914,9850.000,7680.000,100.000,9199.000,1598.000,9403.000,79937.000,204.000,0.223
0.008521541329075974,9950.000,7760.000,100.000,10001.000,1702.000,10212.000,85130.000,211.000,0.223
0.009510250920674663,10050.000,7840.000,100.000,9037.000,1556.000,9244.000,77831.000,207.000,0.223
0.010478988000569093,10150.000,7920.000,100.000,8569.000,1481.000,8747.000,74061.000,178.000,0.223
0.008885814737396728,10250.000,8000.000,100.000,9770.000,1692.000,9971.000,84607.000,201.000,0.223
0.009186966004262708,10350.000,8080.000,100.000,9337.000,1617.000,9546.000,80901.000,209.000,0.223
0.008782156678932158,10450.000,8160.000,100.000,9743.000,1666.000,9952.000,83311.000,209.000,0.223
0.008712315290852483,10550.000,8240.000,100.000,9778.000,1687.000,9991.000,84379.000,213.000,0.223
0.00795624502261732,10650.000,8320.000,100.000,10550.000,1826.000,10799.000,91342.000,223.000,0.223
0.007269902622070562,10750.000,8400.000,100.000,11622.000,1970.000,11838.000,98548.000,216.000,0.223
0.007463780961106933,10850.000,8480.000,100.000,11352.000,1951.000,11576.000,97582.000,216.000,0.223
0.006554146674205106,10950.000,8560.000,100.000,12645.000,2158.000,12878.000,107910.000,229.000,0.223
0.00768633401563801,11050.000,8640.000,100.000,11032.000,1918.000,11270.000,95925.000,217.000,0.223
0.006203299169762172,11150.000,8720.000,100.000,13094.000,2228.000,13335.000,111435.000,241.000,0.223
0.009179572401391585,11250.000,8800.000,100.000,9743.000,1688.000,9924.000,84452.000,181.000,0.223
0.005589498916492669,11350.000,8880.000,100.000,14639.000,2564.000,14881.000,128205.000,241.000,0.223
0.006055273068062505,11450.000,8960.000,100.000,13476.000,2334.000,13717.000,116748.000,241.000,0.223
0.006323020699881627,11550.000,9040.000,100.000,13290.000,2279.000,13511.000,114003.000,221.000,0.223
0.00653075043967019,11650.000,9120.000,100.000,12720.000,2192.000,12949.000,109648.000,229.000,0.223
0.0048146135866959806,11750.000,9200.000,100.000,16221.000,2768.000,16486.000,138422.000,265.000,0.223
0.006938905811623781,11850.000,9280.000,100.000,12264.000,2105.000,12477.000,105265.000,213.000,0.223
0.0058716266542506055,11950.000,9360.000,100.000,14096.000,2441.000,14332.000,122064.000,232.000,0.223
0.007053378855837797,12050.000,9440.000,100.000,11907.000,2037.000,12128.000,101867.000,221.000,0.224
0.00535727812058974,12150.000,9520.000,100.000,15533.000,2698.000,15762.000,134908.000,229.000,0.223
0.005056550215889958,12250.000,9600.000,100.000,16133.000,2774.000,16377.000,138733.000,240.000,0.223
0.005367959777177202,12350.000,9680.000,100.000,14871.000,2626.000,15134.000,131344.000,258.000,0.223
0.00571079987045395,12450.000,9760.000,100.000,15561.000,7438.000,15917.000,371944.000,355.000,0.223
0.00561271452918788,12550.000,9840.000,100.000,14354.000,2473.000,14603.000,123661.000,248.000,0.223
0.0051367475022711185,12650.000,9920.000,100.000,15919.000,2711.000,16156.000,135564.000,237.000,0.224
0.004437866209849296,12750.000,10000.000,100.000,17545.000,3013.000,17813.000,150692.000,268.000,0.223
0.005840622522819647,12850.000,10080.000,100.000,14100.000,2439.000,14335.000,121964.000,235.000,0.223
0.005532821387333853,12950.000,10160.000,100.000,14945.000,2560.000,15176.000,128034.000,231.000,0.223
0.004652589949422019,13050.000,10240.000,100.000,17081.000,2970.000,17339.000,148543.000,258.000,0.223
0.0034849254422322914,13150.000,10320.000,100.000,21205.000,3673.000,21505.000,183682.000,300.000,0.223
0.004096702497293375,13250.000,10400.000,100.000,18808.000,3244.000,19083.000,162229.000,275.000,0.224
0.004399152872120458,13350.000,10480.000,100.000,18074.000,3148.000,18332.000,157446.000,258.000,0.223
0.0040693642534800345,13450.000,10560.000,100.000,19170.000,3294.000,19437.000,164752.000,267.000,0.223
0.003881632066918387,13550.000,10640.000,100.000,20168.000,3431.000,20431.000,171554.000,263.000,0.223
0.0035557379090263774,13650.000,10720.000,100.000,21889.000,3794.000,22159.000,189746.000,270.000,0.224
0.003642407585764686,13750.000,10800.000,100.000,20828.000,3592.000,21112.000,179610.000,284.000,0.223
0.003782423529063412,13850.000,10880.000,100.000,20316.000,3476.000,20591.000,173851.000,275.000,0.223
0.0038274981057828724,13950.000,10960.000,100.000,20364.000,3490.000,20631.000,174547.000,267.000,0.224
0.003604290658880348,14050.000,11040.000,100.000,20344.000,3518.000,20648.000,175931.000,304.000,0.224
0.003162591151483534,14150.000,11120.000,100.000,23728.000,4087.000,24018.000,204364.000,290.000,0.224
0.0038561688320326603,14250.000,11200.000,100.000,20223.000,3453.000,20489.000,172699.000,266.000,0.224
0.0029882203836422826,14350.000,11280.000,100.000,24755.000,4242.000,25052.000,212130.000,297.000,0.224
0.0039011094067464714,14450.000,11360.000,100.000,19687.000,3380.000,19963.000,169044.000,276.000,0.224
0.0034053346229577053,14550.000,11440.000,100.000,22825.000,3879.000,23092.000,193962.000,267.000,0.224
0.003160490358037639,14650.000,11520.000,100.000,23134.000,3956.000,23437.000,197810.000,303.000,0.224
0.003132869999869918,14750.000,11600.000,100.000,23489.000,4080.000,23792.000,204023.000,303.000,0.223
0.0030752196535879513,14850.000,11680.000,100.000,24145.000,4139.000,24444.000,206999.000,295.000,0.224
0.003296888737179959,14950.000,11760.000,100.000,22613.000,3917.000,22908.000,195893.000,295.000,0.224
0.003230632488719566,15050.000,11840.000,100.000,23013.000,3940.000,23307.000,197045.000,294.000,0.224
0.003359662879526529,15150.000,11920.000,100.000,21711.000,3755.000,22018.000,187803.000,307.000,0.223
0.003091582035841785,15250.000,12000.000,100.000,24116.000,4140.000,24409.000,207047.000,293.000,0.223
0.004394374738641626,15350.000,12080.000,100.000,18139.000,3151.000,18395.000,157598.000,256.000,0.223
0.002712124951309537,15450.000,12160.000,100.000,26559.000,4595.000,26873.000,229773.000,314.000,0.223
0.0035429786447328505,15550.000,12240.000,100.000,21874.000,3781.000,22146.000,189082.000,272.000,0.223
0.0041255844723978,15650.000,12320.000,100.000,19112.000,3273.000,19372.000,163682.000,260.000,0.224
0.0028475007185666066,15750.000,12400.000,100.000,25750.000,4433.000,26053.000,221697.000,303.000,0.223
0.0030705243782837705,15850.000,12480.000,100.000,24198.000,4174.000,24494.000,208747.000,296.000,0.224
0.0038362865818369904,15950.000,12560.000,100.000,20014.000,3416.000,20299.000,170848.000,275.000,0.224
0.0024771855532942076,16050.000,12640.000,100.000,27727.000,4769.000,28080.000,238457.000,338.000,0.223
0.002986594535013696,16150.000,12720.000,100.000,24840.000,4268.000,25136.000,213452.000,296.000,0.224
0.003052803506181766,16250.000,12800.000,100.000,24333.000,4176.000,24628.000,208845.000,295.000,0.224
0.003139425579084306,16350.000,12880.000,100.000,23469.000,4000.000,23767.000,200016.000,298.000,0.224
0.0033576855899678107,16450.000,12960.000,100.000,23219.000,4046.000,23495.000,202330.000,270.000,0.223
0.002594298724765923,16550.000,13040.000,100.000,27078.000,4673.000,27419.000,233679.000,327.000,0.224
0.0022216392700973426,16650.000,13120.000,100.000,31674.000,5400.000,31997.000,270043.000,323.000,0.223
0.001947323558314815,16750.000,13200.000,100.000,33033.000,5697.000,33405.000,284896.000,372.000,0.223
0.0023770930490515114,16850.000,13280.000,100.000,28290.000,4867.000,28639.000,243367.000,349.000,0.223
0.0020126667897186995,16950.000,13360.000,100.000,32318.000,5546.000,32690.000,277329.000,365.000,0.224
0.002293591966809928,17050.000,13440.000,100.000,31162.000,5407.000,31481.000,270390.000,319.000,0.224
0.0025744859152019755,17150.000,13520.000,100.000,28046.000,4818.000,28357.000,240944.000,311.000,0.224
0.002722205967467026,17250.000,13600.000,100.000,26686.000,4572.000,26993.000,228622.000,307.000,0.224
0.0021658123682301938,17350.000,13680.000,100.000,30833.000,5275.000,31184.000,263787.000,351.000,0.224
0.0023639387652289556,17450.000,13760.000,100.000,29777.000,5100.000,30131.000,255048.000,324.000,0.223
0.002176483668893642,17550.000,13840.000,100.000,31277.000,5347.000,31618.000,267377.000,341.000,0.224
0.002091071252724419,17650.000,13920.000,100.000,31993.000,5530.000,32346.000,276529.000,353.000,0.224
0.0023338756893028227,17750.000,14000.000,100.000,29785.000,5148.000,30118.000,257431.000,333.000,0.224
0.0018977109848363296,17850.000,14080.000,100.000,35551.000,6130.000,35927.000,306545.000,348.000,0.224
0.002382662115236091,17950.000,14160.000,100.000,30000.000,5123.000,30315.000,256156.000,315.000,0.224
0.0017455972844954246,18050.000,14240.000,100.000,36565.000,6290.000,36940.000,314551.000,375.000,0.224
0.001740216075974027,18150.000,14320.000,100.000,37207.000,6380.000,37578.000,319016.000,367.000,0.224
P,T(ns),T(точки),n,N,Exposition(ms),Ch1,Ch2,SS,Temp
0.31867407477163573,850.000,480.000,100.000,296.000,51.000,440.000,2592.000,144.000,0.223
0.301579706000782,950.000,560.000,100.000,311.000,50.000,455.000,2515.000,144.000,0.223
0.25917824750626967,1050.000,640.000,100.000,362.000,59.000,507.000,2999.000,145.000,0.223
0.24426279485587318,1150.000,720.000,100.000,383.000,63.000,530.000,3175.000,147.000,0.223
0.20351632308892748,1250.000,800.000,100.000,456.000,78.000,611.000,3941.000,155.000,0.223
0.2554003648343271,1350.000,880.000,100.000,371.000,66.000,513.000,3341.000,142.000,0.223
0.20846937270927243,1450.000,960.000,100.000,448.000,76.000,598.000,3839.000,150.000,0.223
0.18443590168153226,1550.000,1040.000,100.000,508.000,89.000,657.000,4455.000,149.000,0.223
0.19268385035722166,1650.000,1120.000,100.000,487.000,87.000,636.000,4359.000,149.000,0.224
0.17901281997103308,1750.000,1200.000,100.000,524.000,89.000,671.000,4498.000,147.000,0.224
0.17491088412736164,1850.000,1280.000,100.000,529.000,87.000,683.000,4352.000,154.000,0.224
0.15416258030309463,1950.000,1360.000,100.000,603.000,101.000,755.000,5057.000,152.000,0.224
0.1491869111329374,2050.000,1440.000,100.000,637.000,105.000,773.000,5253.000,136.000,0.224
0.15034570065244912,2150.000,1520.000,100.000,630.000,110.000,771.000,5520.000,141.000,0.223
0.14000557577267456,2250.000,1600.000,100.000,673.000,113.000,816.000,5683.000,143.000,0.223
0.1500298896380018,2350.000,1680.000,100.000,627.000,107.000,772.000,5384.000,145.000,0.223
0.12773220961954349,2450.000,1760.000,100.000,738.000,122.000,880.000,6144.000,142.000,0.223
0.12691176177215754,2550.000,1840.000,100.000,735.000,130.000,888.000,6532.000,153.000,0.223
0.10849769371992464,2650.000,1920.000,100.000,862.000,142.000,1009.000,7119.000,147.000,0.223
0.11170110771863062,2750.000,2000.000,100.000,837.000,147.000,988.000,7398.000,151.000,0.223
0.11221593900718183,2850.000,2080.000,100.000,833.000,144.000,986.000,7217.000,150.000,0.224
0.12215456998547014,2950.000,2160.000,100.000,776.000,131.000,915.000,6587.000,139.000,0.223
0.09564837608195029,3050.000,2240.000,100.000,980.000,163.000,1129.000,8176.000,146.000,0.223
0.10365509969024313,3150.000,2320.000,100.000,913.000,157.000,1054.000,7893.000,141.000,0.224
0.0782077669357932,3250.000,2400.000,100.000,1201.000,202.000,1346.000,10101.000,145.000,0.224
0.09671238812235115,3350.000,2480.000,100.000,988.000,175.000,1123.000,8762.000,135.000,0.223
0.08438243526106426,3450.000,2560.000,100.000,1109.000,184.000,1256.000,9228.000,147.000,0.224
0.0840984265225358,3550.000,2640.000,100.000,1117.000,191.000,1263.000,9593.000,146.000,0.224
0.07191956434738393,3650.000,2720.000,100.000,1318.000,223.000,1457.000,11184.000,139.000,0.224
0.06539867557407503,3750.000,2800.000,100.000,1410.000,241.000,1569.000,12092.000,159.000,0.224
0.07478909336030609,3850.000,2880.000,100.000,1241.000,207.000,1394.000,10393.000,153.000,0.223
0.06381368337919213,3950.000,2960.000,100.000,1454.000,250.000,1609.000,12538.000,155.000,0.223
0.06343927784908453,4050.000,3040.000,100.000,1477.000,254.000,1625.000,12730.000,148.000,0.224
0.05977140033601357,4150.000,3120.000,100.000,1582.000,281.000,1731.000,14083.000,143.000,0.224
0.05255344763214804,4250.000,3200.000,100.000,1746.000,289.000,1906.000,14457.000,160.000,0.224
0.046473615223085546,4350.000,3280.000,100.000,1963.000,334.000,2129.000,16732.000,166.000,0.224
0.04762676006620736,4450.000,3360.000,100.000,1935.000,324.000,2093.000,16246.000,158.000,0.224
0.04826045241465718,4550.000,3440.000,100.000,1880.000,317.000,2049.000,15873.000,169.000,0.224
0.05173600175575399,4650.000,3520.000,100.000,1801.000,310.000,1955.000,15526.000,152.000,0.224
0.04455121693025832,4750.000,3600.000,100.000,2065.000,340.000,2223.000,17033.000,158.000,0.223
0.045345244986569395,4850.000,3680.000,100.000,2042.000,338.000,2197.000,16933.000,154.000,0.224
0.046176964646202856,4950.000,3760.000,100.000,2023.000,347.000,2173.000,17386.000,150.000,0.224
0.03631522684096455,5050.000,3840.000,100.000,2539.000,435.000,2698.000,21755.000,159.000,0.224
0.045322795884177515,5150.000,3920.000,100.000,2071.000,358.000,2218.000,17933.000,147.000,0.223
0.03782538968344124,5250.000,4000.000,100.000,2442.000,407.000,2598.000,20364.000,156.000,0.224
0.03940155338843284,5350.000,4080.000,100.000,2346.000,406.000,2504.000,20335.000,158.000,0.224
0.03372219991440003,5450.000,4160.000,100.000,2723.000,474.000,2886.000,23709.000,163.000,0.224
0.03529922024209512,5550.000,4240.000,100.000,2617.000,443.000,2774.000,22188.000,157.000,0.224
0.03948027420513307,5650.000,4320.000,100.000,2347.000,398.000,2502.000,19934.000,155.000,0.224
0.033535513697522674,5750.000,4400.000,100.000,2759.000,468.000,2915.000,23427.000,156.000,0.224
0.030353172803660778,5850.000,4480.000,100.000,2979.000,494.000,3149.000,24751.000,170.000,0.224
0.03137267404989111,5950.000,4560.000,100.000,2935.000,510.000,3096.000,25537.000,161.000,0.224
0.03268373580339148,6050.000,4640.000,100.000,2814.000,483.000,2976.000,24196.000,161.000,0.224
0.030060247516588243,6150.000,4720.000,100.000,3075.000,524.000,3232.000,26245.000,157.000,0.224
0.035753423878699335,6250.000,4800.000,100.000,2558.000,422.000,2720.000,21123.000,162.000,0.224
0.024085697070901087,6350.000,4880.000,100.000,3743.000,645.000,3918.000,32251.000,175.000,0.224
0.0255494278862525,6450.000,4960.000,100.000,3595.000,610.000,3759.000,30503.000,161.000,0.224
0.023930331907189187,6550.000,5040.000,100.000,3774.000,636.000,3956.000,31825.000,172.000,0.223
0.01951345763520467,6650.000,5120.000,100.000,4609.000,806.000,4787.000,40336.000,178.000,0.224
0.020471525470342963,6750.000,5200.000,100.000,4374.000,756.000,4554.000,37835.000,180.000,0.224
0.022651815596127195,6850.000,5280.000,100.000,4002.000,696.000,4174.000,34828.000,172.000,0.223
0.019554021250126754,6950.000,5360.000,100.000,4543.000,774.000,4727.000,38719.000,184.000,0.223
0.02121963034653431,7050.000,5440.000,100.000,4203.000,713.000,4384.000,35685.000,181.000,0.224
0.017028461189231042,7150.000,5520.000,100.000,5188.000,887.000,5378.000,44355.000,188.000,0.224
0.01924054211044584,7250.000,5600.000,100.000,4758.000,815.000,4922.000,40780.000,164.000,0.224
0.01812520853137764,7350.000,5680.000,100.000,4980.000,846.000,5153.000,42318.000,173.000,0.224
0.017782168758843506,7450.000,5760.000,100.000,4996.000,860.000,5181.000,43047.000,185.000,0.224
0.019674658346182088,7550.000,5840.000,100.000,4637.000,790.000,4803.000,39539.000,166.000,0.224
0.017157341387246883,7650.000,5920.000,100.000,5204.000,900.000,5386.000,45036.000,182.000,0.224
0.017680438185395053,7750.000,6000.000,100.000,5020.000,850.000,5204.000,42522.000,184.000,0.223
0.017225123620903955,7850.000,6080.000,100.000,5140.000,900.000,5329.000,45048.000,189.000,0.224
0.013968721779575614,7950.000,6160.000,100.000,6137.000,1042.000,6344.000,52141.000,207.000,0.224
0.015413052887092438,8050.000,6240.000,100.000,5790.000,998.000,5972.000,49921.000,182.000,0.223
0.014406729841428064,8150.000,6320.000,100.000,6193.000,1066.000,6375.000,53305.000,182.000,0.223
0.013515726010544328,8250.000,6400.000,100.000,6480.000,1110.000,6674.000,55531.000,194.000,0.223
0.014411427815474307,8350.000,6480.000,100.000,6219.000,1047.000,6396.000,52373.000,177.000,0.224
0.01317616551687845,8450.000,6560.000,100.000,6852.000,1180.000,7026.000,59034.000,174.000,0.224
0.012603086935164057,8550.000,6640.000,100.000,7041.000,1228.000,7228.000,61435.000,187.000,0.223
0.011180305644438598,8650.000,6720.000,100.000,7841.000,1313.000,8032.000,65686.000,191.000,0.223
0.012049819627113718,8750.000,6800.000,100.000,7324.000,1256.000,7513.000,62813.000,189.000,0.223
0.012179366500263984,8850.000,6880.000,100.000,7181.000,1220.000,7375.000,61010.000,194.000,0.224
0.013685896923554675,8950.000,6960.000,100.000,6455.000,1114.000,6644.000,55736.000,189.000,0.223
0.0119384956773477,9050.000,7040.000,100.000,7334.000,1254.000,7528.000,62738.000,194.000,0.223
0.014365261335454588,9150.000,7120.000,100.000,6106.000,1056.000,6300.000,52824.000,194.000,0.224
0.011464991268628849,9250.000,7200.000,100.000,8174.000,4038.000,8423.000,201952.000,249.000,0.224
0.01119922161999789,9350.000,7280.000,100.000,7841.000,1327.000,8032.000,66390.000,191.000,0.223
0.009621537032438668,9450.000,7360.000,100.000,9059.000,1564.000,9257.000,78209.000,198.000,0.224
0.009000373194988216,9550.000,7440.000,100.000,9657.000,1654.000,9856.000,82730.000,199.000,0.224
0.010454968761628628,9650.000,7520.000,100.000,8354.000,1420.000,8549.000,71046.000,195.000,0.223
0.008410201673336658,9750.000,7600.000,100.000,9753.000,1659.000,9991.000,83001.000,235.000,0.222
0.008637417855409073,9850.000,7680.000,100.000,9756.000,1670.000,9975.000,83546.000,219.000,0.223
0.0098072560877469,9950.000,7760.000,100.000,8970.000,1536.000,9161.000,76829.000,191.000,0.223
0.009644199334228156,10050.000,7840.000,100.000,9161.000,1567.000,9349.000,78363.000,188.000,0.223
0.008801110053896506,10150.000,7920.000,100.000,9563.000,1628.000,9782.000,81429.000,219.000,0.223
0.008405439520526744,10250.000,8000.000,100.000,10286.000,1770.000,10489.000,88523.000,203.000,0.223
0.0070930864589026,10350.000,8080.000,100.000,11778.000,2024.000,12005.000,101235.000,225.000,0.223
0.008468326392267862,10450.000,8160.000,100.000,10337.000,1782.000,10532.000,89132.000,195.000,0.223
0.0070510613584664475,10550.000,8240.000,100.000,11859.000,2046.000,12084.000,102350.000,225.000,0.223
0.009531495931001367,10650.000,8320.000,100.000,9252.000,1610.000,9443.000,80514.000,191.000,0.223
0.006789566771346885,10750.000,8400.000,100.000,12057.000,2062.000,12294.000,103125.000,237.000,0.223
0.005979849854004321,10850.000,8480.000,100.000,13528.000,2352.000,13775.000,117619.000,247.000,0.223
0.008507697904684019,10950.000,8560.000,100.000,10310.000,1783.000,10504.000,89194.000,194.000,0.223
