	0	1	2	3	4
0	0.107475232662864	0.11504142766093053	0.11670838548185232	0.11926880431525322	0.11608775137111517
1	0.11075949367088607	0.1116751269035533	0.11478322672352523	0.11785714285714285	0.11089052750992626
2	0.11264209438511884	0.11194444444444444	0.11887290871734664	0.10593328240387063	0.12302725968436155
3	0.10992262175694129	0.10764642082429501	0.11660188784008883	0.116238023197176	0.1171218487394958
4	0.110652566417333	0.11060329067641682	0.10684596577017115	0.11565696302124312	0.11117241379310344
5	0.11332385016595543	0.1225017634610863	0.10664639443961772	0.10469068660774983	0.1110591536123451
6	0.03916023993144816	0.10720964055682526	0.11098319134239006	0.118058690744921	0.11457611457611458
7	0.11483007209062822	0.11235132662397072	0.11535199321458864	0.1141280353200883	0.1038083538083538
8	0.10911746296682662	0.11552132701421801	0.11464468001570476	0.1182551168079388	0.11377245508982035
9	0.11424160555769973	0.11537102473498233	0.10969184097078077	0.11250490003920031	0.10811698981268485
10	0.1091215182124273	0.1173441235975722	0.11476822333275892	0.1174483306836248	0.11663102483961178
11	0.11459608323133415	0.11739721372748896	0.1141851106639839	0.11410415803287748	0.11437428618045359
12	0.11078189300411523	0.1191754720249437	0.12132037725064304	0.12081031307550645	0.11109478324761204
13	0.11691729323308271	0.1180715935334873	0.11104513064133016	0.11135282121006118	0.11292901955960143
14	0.11235150994704451	0.11203111278384142	0.10976322712657118	0.11010276257840651	0.11734481322038606
15	0.11334071408801549	0.11811764705882354	0.11845470453627675	0.11025358324145534	0.11887477313974591
16	0.11265485701053607	0.1085260518250209	0.10723009281875916	0.1051436357442943	0.1074581784386617
17	0.1185290576775747	0.11724230976794388	0.11045429666119322	0.11370558375634518	0.11197618502404397
18	0.10905436852126084	0.11626218626840905	0.1100635593220339	0.11581860762188631	0.12078749276201506
19	0.1145297273623125	0.112105839053019	0.10968883338536789	0.11675429024898323	0.1163411066173307
20	0.11358574610244988	0.11169888097660224	0.11847070506454817	0.10951207491375062	0.10801591813530415
21	0.11440814140332084	0.1091644204851752	0.11826646941084328	0.11067928354173708	0.11459274881992568
22	0.11580910928027359	0.11603196191771506	0.10933919022154316	0.11255325473100168	0.11504135829342621
