	0	1	2	3	4
0	0.13144558005287812	0.14711864474407405	0.1396191187098698	0.20825546582863277	0.18410159950275087
1	0.17817627212645007	0.1407142857142857	0.13290197652726285	0.1374064531959269	0.1553322972625705
2	0.1654225311983589	0.12014986133867747	0.12329887071170659	0.11830127292246348	0.14960024325242807
3	0.10002154564314804	0.11855552927723652	0.1185896860315465	0.12272520508353423	0.11936093986336342
4	0.12843025111006548	0.13009096854747607	0.11785554771132595	0.10769361125233011	0.12283725565397939
5	0.11325263464077148	0.08968088411065372	0.12994811048174212	0.15714417195055008	0.11604584844541654
6	0.06604361419351287	0.14543723491962124	0.10968338561699557	0.1018958470872254	0.1297902131742171
7	0.1080754879735933	0.09174037791999634	0.07064956855225311	0.08952047046325746	0.09243585012024934
8	0.05580218609087368	0.08696996238858262	0.10443914588585487	0.08922232515432985	0.09004037993851237
9	0.08009627274333157	0.09001792589914702	0.10300147857630645	0.07655732507602714	0.09031129816576439
10	0.07714150029406995	0.09411606780670738	0.08141604715480519	0.06518554417744818	0.07025290689275686
11	0.07841155870981019	0.062307489807771864	0.06630860686050594	0.07379569873392008	0.07248435491144874
12	0.08020803477661953	0.09570842194324393	0.06836470292793737	0.07628976059345846	0.07440339520022113
13	0.06918179590685782	0.06653568041488761	0.08572224663230205	0.06595199985652862	0.05526007379792854
14	0.07319130668758998	0.05422745810797427	0.06431658680452551	0.07082874334224064	0.07642352564412884
15	0.08124775004750033	0.05421218009498824	0.058007641694082374	0.06518711276332094	0.05816890478174588
16	0.05327855222532382	0.07775845913022754	0.06761480668974694	0.061546853944870555	0.06177316715387782
17	0.048186055299397575	0.056054072316499844	0.07576165970698856	0.056126832176169435	0.04720852040401995
18	0.0479008046072178	0.045423800002533495	0.05299337044412078	0.056133677285024296	0.05452451841621649
19	0.044266805942355845	0.055963247850163454	0.0500858935984039	0.04521055709117779	0.042688297230534133
20	0.05630648787610065	0.0492128694407105	0.050396302791782	0.051549930286364926	0.04327038117920678
21	0.04334899054904002	0.049371042752283295	0.04506474797572702	0.05321842098011032	0.045533298552070896
22	0.03263894788510369	0.05221212098796482	0.04216485640833323	0.04166090098703194	0.03955521616407393
23	0.05800645098389691	0.036322506568819884	0.03206659952371168	0.047635448723615095	0.03957240327982234
24	0.04443181470877224	0.04399154041025413	0.032904613742383605	0.035334341099588946	0.044686380880040635
25	0.03991594857831221	0.04761120389807394	0.04114753637245199	0.04974704132330936	0.04268130609908197
26	0.03341567438021715	0.04332143670741894	0.04027223620895273	0.03969977594872672	0.03964812384115176
27	0.03981730827368411	0.03694841077885003	0.042496915312722726	0.034901821150790886	0.03332187550646687
28	0.038694806325677275	0.04319551537021151	0.028503324506629266	0.043182902243042366	0.0333234212259875
29	0.04119470782868029	0.03970327688254028	0.03483824710966723	0.029908269487305416	0.031152485007615773
30	0.039588561903009155	0.030605107684013495	0.030843944796039083	0.037071412470694384	0.022932608335841636
31	0.03537816905437965	0.03159997616648992	0.02854072703096081	0.029645466699081427	0.031001376033980965
32	0.03185273830660018	0.023274395271744654	0.03427889035868493	0.02558715108852577	0.03074321677551708
33	0.03072184537430533	0.03207633345130482	0.03120064622697687	0.029004014928462565	0.024865684154470904
34	0.027746780889596562	0.022412935021107635	0.022788851193312434	0.026575076112325208	0.027220973289999534
35	0.0278076524672996	0.027390145864562804	0.025401694468618452	0.023769022857518075	0.022555448980303146
36	0.029723069362658963	0.028678421376103377	0.0246203625094628	0.021315805482358657	0.030581188216847986
37	0.026187849191331523	0.0304684534916464	0.021082610111772173	0.027294715533043166	0.02074272211923569
38	0.025150423011072776	0.02407907482262464	0.024009862124509108	0.02437648415793487	0.027478689995513682
39	0.02091938579601503	0.022526322292472544	0.022977988599126826	0.02522305781459486	0.024615955647333872
40	0.026031895952445802	0.02091495854462892	0.024019849429510468	0.02014126108922875	0.024943538260038575
41	0.024132109505854586	0.025903156888288408	0.01963022856617588	0.022452202548726156	0.026838895656512818
42	0.02633624387765302	0.022161063990858737	0.01924080597591766	0.022012890868931063	0.022133377969560847
43	0.01751710452182869	0.018040373623188437	0.020373885443996664	0.020529645314042798	0.021242014744261496
44	0.021615632017672585	0.020230792280908218	0.024787760713794807	0.022797777587438978	0.025093624413110367
45	0.023210264857525486	0.025991101720163858	0.017361632952952517	0.01956915486908109	0.018345372056875107
46	0.020550618920351364	0.022764914573270803	0.018236354820628495	0.021141180956116407	0.020803420322406667
47	0.016968297522478623	0.015377470319773458	0.0209424724856051	0.017360685937572277	0.018329574016689158
48	0.023406710703769616	0.017484012712523714	0.020295398886061144	0.014477081337043052	0.019962795842947953
49	0.023414945576120734	0.020046277343483805	0.016349386033534058	0.018861535623221935	0.017267418746526667
50	0.016682656528673796	0.017549465063277217	0.017973289142386856	0.02152647971750056	0.018958924604656334
51	0.020253046276038297	0.020116765733876534	0.017446381877072693	0.01809657446913907	0.017335002053050833
52	0.01843150852318419	0.018278664520006694	0.016491144577370765	0.017366960932556137	0.017711750134687006
53	0.01601207405270101	0.01676121363580479	0.01574443326768724	0.01943022966887971	0.013841840084687846
54	0.01842186190740607	0.01578975037849699	0.016745461271505564	0.018235545891627045	0.016091941944308713
55	0.016056728142558256	0.017202636719232917	0.014225440877425546	0.012958530598238333	0.01771386741498287
56	0.015560473541868654	0.0152783087610634	0.017140853041509963	0.015444671298751607	0.016358947557745803
57	0.01702242878561212	0.016551845742736583	0.0169265419582425	0.016799330087273346	0.018243287478281234
58	0.015555114490211724	0.016197433264894288	0.014381541077605016	0.014792766281464717	0.017822536891241608
59	0.016443571735331775	0.014960471437884355	0.0139679992929861	0.014078622392943791	0.01730884126761936
60	0.015924072743757005	0.01494162471224878	0.01652766809012075	0.018164883276015006	0.013914253222887541
61	0.015848403931221777	0.015956379365883518	0.016504278421768506	0.013531630393262124	0.014052125418782747
62	0.014406452965683944	0.01591261488856191	0.017600120163185816	0.01411503374255974	0.016055062011201753
63	0.014320907422579712	0.013658451812217783	0.014089854935763665	0.013114687955313818	0.013167755336043646
64	0.01391097733791537	0.012930565880259343	0.014617546247485515	0.013314624811111519	0.014010978920081324
65	0.015343488867189463	0.014363661221119902	0.013806904932071007	0.012957192267355472	0.014665668766123704
66	0.013594607004507665	0.012039278711413347	0.015023250500012195	0.016470754219401685	0.014979597883229416
67	0.013719191747832406	0.014508072760955067	0.015016132551890085	0.014136339448262855	0.01683714710378039
68	0.015243977789629536	0.011040998858298878	0.012566703694174274	0.014951860884183122	0.012627521772629656
69	0.013140170258742796	0.01240861482747191	0.01444789621292011	0.014064561133324997	0.013193317957452693
70	0.01407413585365899	0.015097037024319287	0.012964463205795166	0.012890898663574854	0.01352956752721859
71	0.013683882458668077	0.01187952679121959	0.012470707162949556	0.011910763937620984	0.01173289319723986
72	0.013457182418629025	0.012314527888855053	0.014330915716066126	0.012229880819859366	0.011947868135215905
73	0.012771250364045523	0.013907402191346976	0.012806318272588546	0.009689069517214488	0.0114844890444019
74	0.015021771057693777	0.01268060154308707	0.013221754050797072	0.012256655818910313	0.013148565796633286
75	0.01152176187260572	0.013215222750075232	0.01226040244108509	0.011853774508002917	0.010997517062738566
